id_ticket,id_producto,precio,unidades
376490,67,7.85,3
376490,145,0.49,3
376491,29,7.85,2
376491,69,6.37,1
376491,53,6.86,1
376492,87,2.91,2
376492,145,0.49,2
376492,72,8.15,2
376493,63,5.18,2
376493,126,2.91,1
376493,142,2.72,1
376494,6,8.84,3
376494,166,2.72,1
376494,7,11.8,1
376495,107,2.91,1
376495,142,2.72,1
376495,173,2.22,3
376496,86,3.9,2
376496,18,9.83,1
376496,27,8.15,2
376497,159,2.22,1
376497,51,6.86,3
376498,119,3.9,1
376498,100,3.21,3
376498,36,7.85,1
376499,97,3.21,1
376499,113,3.9,3
376499,44,4.15,2
376500,129,9.83,1
376500,12,6.86,1
376500,118,9.83,1
376501,110,2.91,3
376501,153,2.72,1
376501,34,7.65,1
376502,102,2.91,2
376502,111,2.72,3
376502,123,3.21,3
376503,113,3.9,2
376503,31,7.46,1
376504,75,4.89,2
376504,52,8.35,1
376504,181,2.72,2
376505,80,5.38,3
376505,78,1.19,1
376505,167,2.22,2
376506,149,2.42,3
376506,66,2.42,2
376506,171,2.42,1
376507,184,5.68,2
376507,145,0.49,4
376507,27,8.15,2
376508,8,9.83,2
376508,50,8.84,1
376508,96,3.21,1
376509,20,7.46,2
376509,157,0.99,2
376509,124,4.39,2
376510,109,3.41,2
376510,108,2.72,2
376510,22,5.88,2
376511,136,9.83,2
376511,114,3.7,1
376511,154,2.72,2
376512,22,5.88,3
376512,138,3.9,1
376513,156,0.99,2
376513,151,2.47,1
376513,13,10.81,1
376514,22,5.88,2
376514,136,9.83,1
376514,66,2.42,1
376515,93,2.91,2
376515,2,8.84,1
376515,22,5.88,1
376516,155,2.72,2
376516,35,7.85,2
376517,161,2.42,2
376517,138,3.9,2
376517,161,2.42,1
376518,123,3.21,2
376518,35,7.85,2
376519,171,2.42,4
376519,154,2.72,1
376519,81,5.38,2
376520,63,5.18,2
376520,1,10.81,1
376520,31,7.46,1
376521,165,2.42,2
376521,3,12.79,1
376521,146,0.49,1
376522,26,9.14,1
376522,108,2.72,1
376523,124,4.39,1
376523,87,2.91,3
376523,28,8.84,1
376524,32,7.85,2
376524,64,4.89,1
376525,130,9.83,2
376525,100,3.21,1
376525,21,6.86,2
376526,84,5.38,2
376526,6,8.84,1
376527,25,8.84,1
376527,27,8.15,1
376527,11,11.8,2
376528,184,5.68,1
376528,133,4.89,2
376529,99,3.21,2
376529,145,0.49,2
376529,70,7.16,1
376530,130,9.83,2
376530,118,9.83,1
376531,165,2.42,2
376531,8,9.83,1
376531,140,3.41,2
376532,70,7.16,2
376532,86,3.9,1
376532,26,9.14,3
376533,114,3.7,1
376533,156,0.99,4
376533,166,2.72,1
376534,59,6.86,1
376534,166,2.72,1
376535,79,3.9,1
376535,181,2.72,3
376535,107,2.91,1
376536,94,3.21,1
376536,66,2.42,1
376537,47,6.86,3
376537,178,2.72,2
376537,10,7.85,1
376538,177,2.42,1
376538,24,8.64,2
376538,175,2.72,1
376539,17,7.46,1
376539,55,5.38,1
376539,70,7.16,2
376540,55,5.38,2
376540,173,2.22,1
376540,125,3.41,2
376541,26,9.14,1
376541,4,10.32,2
376542,50,8.84,1
376542,53,6.86,1
376542,64,4.89,1
376543,34,7.65,1
376543,29,7.85,1
376543,73,5.38,1
376544,38,7.46,1
376544,160,2.22,1
376545,169,2.72,2
376545,168,2.42,1
376545,127,2.72,1
376546,121,6.67,1
376546,76,5.38,2
376547,13,10.81,1
376547,35,7.85,2
376547,122,4.89,1
376548,48,11.8,1
376548,141,2.91,1
376548,77,4.89,3
376549,147,0.49,2
376549,38,7.46,1
376549,40,5.88,1
376550,180,2.42,2
376550,53,6.86,1
376551,57,8.35,4
376551,134,4.89,1
376551,123,3.21,1
376552,129,9.83,3
376552,61,4.89,2
376552,171,2.42,2
376553,82,5.38,1
376553,113,3.9,3
376554,1,10.81,1
376554,149,2.42,3
376555,78,1.19,1
376555,39,7.85,2
376555,172,2.72,2
376556,37,7.85,2
376556,40,5.88,1
376557,37,7.85,1
376557,148,2.22,1
376557,93,2.91,2
376558,64,4.89,1
376558,140,3.41,1
376559,77,4.89,2
376559,151,2.47,1
376559,123,3.21,3
376560,23,9.83,1
376560,110,2.91,1
376560,117,3.9,2
376561,154,2.72,1
376561,121,6.67,1
376562,3,12.79,2
376562,31,7.46,1
376563,10,7.85,1
376563,65,1.48,2
376564,4,10.32,1
376564,19,7.85,2
376565,175,2.72,1
376565,34,7.65,1
376565,37,7.85,3
376566,159,2.22,2
376566,142,2.72,1
376566,175,2.72,1
376567,144,0.49,1
376567,17,7.46,2
376567,183,3.7,2
376568,17,7.46,1
376568,2,8.84,1
376568,144,0.49,1
376569,127,2.72,2
376569,179,2.22,2
376570,25,8.84,2
376570,67,7.85,1
376571,122,4.89,2
376571,115,3.7,1
376572,155,2.72,2
376572,30,8.84,1
376572,183,3.7,1
376573,134,4.89,2
376573,174,2.42,1
376573,106,0.99,3
376574,113,3.9,1
376574,162,2.22,3
376575,5,10.81,1
376575,77,4.89,2
376576,68,6.86,1
376576,167,2.22,3
376576,136,9.83,1
376577,76,5.38,1
376577,43,4.15,1
376577,137,2.91,2
376578,171,2.42,3
376578,171,2.42,3
376578,82,5.38,1
376579,140,3.41,2
376579,137,2.91,2
376579,74,5.88,2
376580,31,7.46,1
376580,135,8.84,1
376581,85,3.41,1
376581,26,9.14,1
376581,71,5.68,2
376582,23,9.83,1
376582,65,1.48,1
376582,155,2.72,1
376583,85,3.41,2
376583,169,2.72,1
376583,167,2.22,1
376584,161,2.42,2
376584,19,7.85,2
376585,155,2.72,1
376585,81,5.38,1
376586,169,2.72,1
376586,137,2.91,1
376586,13,10.81,3
376587,3,12.79,1
376587,38,7.46,1
376587,20,7.46,2
376588,50,8.84,1
376588,179,2.22,2
376588,119,3.9,1
376589,14,8.84,1
376589,2,8.84,1
376589,128,3.41,1
376590,176,2.22,2
376590,124,4.39,1
376590,38,7.46,2
376591,108,2.72,1
376591,15,9.83,1
376591,54,6.86,2
376592,168,2.42,2
376592,37,7.85,1
376593,114,3.7,1
376593,40,5.88,2
376594,83,3.9,2
376594,129,9.83,1
376594,20,7.46,2
376595,137,2.91,2
376595,105,0.99,3
376596,150,2.72,3
376596,51,6.86,2
376597,155,2.72,2
376597,11,11.8,3
376597,6,8.84,1
376598,110,2.91,2
376598,158,1.78,2
376598,93,2.91,1
376599,15,9.83,2
376599,86,3.9,1
376599,58,6.37,1
376600,112,3.41,4
376600,162,2.22,2
376600,55,5.38,1
376601,126,2.91,2
376601,8,9.83,1
376601,1,10.81,1
376602,96,3.21,1
376602,113,3.9,3
376602,133,4.89,1
376603,174,2.42,1
376603,93,2.91,3
376604,89,2.91,1
376604,5,10.81,3
376604,75,4.89,1
376605,119,3.9,2
376605,28,8.84,2
376605,147,0.49,2
376606,58,6.37,2
376606,92,2.91,2
376606,105,0.99,1
376607,114,3.7,1
376607,162,2.22,1
376607,34,7.65,3
376608,144,0.49,1
376608,162,2.22,1
376608,103,2.91,1
376609,101,2.91,1
376609,147,0.49,2
376609,107,2.91,3
376610,181,2.72,2
376610,22,5.88,2
376610,70,7.16,2
376611,72,8.15,1
376611,161,2.42,2
376612,74,5.88,1
376612,78,1.19,1
376612,23,9.83,1
376613,14,8.84,1
376613,49,9.33,1
376613,184,5.68,1
376614,146,0.49,1
376614,177,2.42,1
376614,51,6.86,3
376615,51,6.86,2
376615,122,4.89,1
376615,87,2.91,1
376616,63,5.18,2
376616,2,8.84,1
376616,173,2.22,1
376617,68,6.86,2
376617,123,3.21,2
376617,168,2.42,1
376618,32,7.85,1
376618,144,0.49,1
376618,159,2.22,1
376619,174,2.42,1
376619,89,2.91,3
376619,125,3.41,3
376620,128,3.41,1
376620,105,0.99,2
376621,165,2.42,1
376621,31,7.46,2
376621,6,8.84,1
376622,55,5.38,2
376622,135,8.84,2
376622,71,5.68,1
376623,162,2.22,1
376623,110,2.91,2
376624,181,2.72,1
376624,55,5.38,1
376625,101,2.91,2
376625,76,5.38,1
376626,149,2.42,1
376626,107,2.91,1
376627,184,5.68,1
376627,34,7.65,2
376627,183,3.7,3
376628,20,7.46,1
376628,42,4.15,1
376628,20,7.46,1
376629,145,0.49,1
376629,49,9.33,2
376629,10,7.85,2
376630,143,0.49,1
376630,171,2.42,1
376631,158,1.78,2
376631,97,3.21,2
376631,119,3.9,1
376632,39,7.85,2
376632,88,2.91,2
376633,170,2.22,1
376633,139,6.67,2
376633,54,6.86,1
376634,32,7.85,3
376634,127,2.72,2
376635,82,5.38,3
376635,16,7.85,2
376635,133,4.89,1
376636,57,8.35,2
376636,51,6.86,1
376636,163,1.73,2
376637,75,4.89,2
376637,161,2.42,2
376638,95,3.21,2
376638,60,5.38,1
376639,38,7.46,3
376639,167,2.22,1
376639,102,2.91,1
376640,96,3.21,1
376640,180,2.42,1
376640,50,8.84,1
376641,13,10.81,1
376641,155,2.72,2
376641,48,11.8,1
376642,125,3.41,2
376642,66,2.42,2
376643,73,5.38,3
376643,86,3.9,2
376644,139,6.67,3
376644,119,3.9,2
376644,79,3.9,2
376645,55,5.38,1
376645,171,2.42,4
376646,135,8.84,1
376646,178,2.72,2
376646,33,7.85,1
376647,85,3.41,2
376647,112,3.41,1
376647,54,6.86,2
376648,162,2.22,2
376648,154,2.72,2
376648,67,7.85,1
376649,134,4.89,1
376649,87,2.91,2
376650,23,9.83,1
376650,67,7.85,1
376650,144,0.49,1
376651,86,3.9,1
376651,81,5.38,2
376651,9,9.83,2
376652,109,3.41,1
376652,77,4.89,2
376653,130,9.83,1
376653,133,4.89,3
376653,134,4.89,2
376654,162,2.22,3
376654,37,7.85,2
376654,123,3.21,1
376655,99,3.21,2
376655,16,7.85,1
376656,132,8.35,3
376656,28,8.84,1
376657,160,2.22,2
376657,99,3.21,2
376657,45,4.15,2
376658,15,9.83,2
376658,83,3.9,2
376658,111,2.72,2
376659,81,5.38,2
376659,145,0.49,2
376659,131,8.35,2
376660,104,0.99,1
376660,8,9.83,1
376661,110,2.91,1
376661,139,6.67,3
376662,3,12.79,1
376662,94,3.21,1
376662,104,0.99,1
376663,80,5.38,3
376663,17,7.46,1
376664,76,5.38,3
376664,151,2.47,3
376664,156,0.99,3
376665,38,7.46,1
376665,1,10.81,2
376665,19,7.85,1
376666,21,6.86,1
376666,4,10.32,2
376666,111,2.72,3
376667,164,2.22,1
376667,154,2.72,2
376667,107,2.91,4
376668,43,4.15,1
376668,106,0.99,1
376668,137,2.91,1
376669,103,2.91,1
376669,13,10.81,1
376669,77,4.89,1
376670,24,8.64,1
376670,123,3.21,1
376671,115,3.7,2
376671,148,2.22,1
376671,41,6.86,2
376672,60,5.38,1
376672,10,7.85,1
376673,20,7.46,1
376673,139,6.67,4
376674,131,8.35,1
376674,65,1.48,3
376674,135,8.84,2
376675,54,6.86,2
376675,69,6.37,2
376676,135,8.84,1
376676,156,0.99,1
376676,153,2.72,1
376677,21,6.86,1
376677,122,4.89,1
376677,31,7.46,2
376678,80,5.38,3
376678,136,9.83,1
376679,64,4.89,2
376679,148,2.22,3
376679,95,3.21,1
376680,50,8.84,2
376680,154,2.72,1
376680,49,9.33,1
376681,79,3.9,1
376681,183,3.7,1
376681,3,12.79,1
376682,130,9.83,1
376682,49,9.33,3
376682,50,8.84,1
376683,31,7.46,2
376683,153,2.72,1
376683,62,6.86,1
376684,34,7.65,1
376684,79,3.9,2
376684,143,0.49,1
376685,109,3.41,2
376685,134,4.89,1
376685,22,5.88,1
376686,55,5.38,2
376686,63,5.18,2
376686,62,6.86,2
376687,143,0.49,1
376687,141,2.91,1
376688,145,0.49,1
376688,91,2.91,2
376689,123,3.21,1
376689,57,8.35,2
376689,64,4.89,1
376690,82,5.38,3
376690,109,3.41,1
376691,36,7.85,1
376691,45,4.15,2
376692,64,4.89,1
376692,78,1.19,2
376692,73,5.38,1
376693,43,4.15,2
376693,151,2.47,2
376694,157,0.99,1
376694,44,4.15,3
376694,86,3.9,1
376695,121,6.67,3
376695,63,5.18,1
376696,167,2.22,2
376696,84,5.38,1
376696,42,4.15,1
376697,162,2.22,1
376697,84,5.38,1
376698,157,0.99,2
376698,79,3.9,1
376698,14,8.84,2
376699,35,7.85,3
376699,176,2.22,3
376699,80,5.38,2
376700,43,4.15,2
376700,96,3.21,3
376700,79,3.9,1
376701,147,0.49,1
376701,11,11.8,1
376701,46,8.84,2
376702,129,9.83,3
376702,116,2.91,2
376702,143,0.49,2
376703,79,3.9,1
376703,183,3.7,2
376703,140,3.41,2
376704,141,2.91,1
376704,44,4.15,1
376704,184,5.68,1
376705,28,8.84,1
376705,164,2.22,1
376705,57,8.35,3
376706,178,2.72,1
376706,95,3.21,2
376706,176,2.22,1
376707,180,2.42,1
376707,120,2.91,3
376708,21,6.86,1
376708,177,2.42,3
376708,52,8.35,1
376709,97,3.21,1
376709,46,8.84,1
376709,165,2.42,2
376710,94,3.21,2
376710,17,7.46,2
376711,95,3.21,1
376711,79,3.9,1
376712,11,11.8,1
376712,125,3.41,1
376712,33,7.85,2
376713,174,2.42,1
376713,11,11.8,2
376713,15,9.83,1
376714,90,2.91,1
376714,70,7.16,1
376715,4,10.32,2
376715,36,7.85,1
376715,25,8.84,1
376716,15,9.83,2
376716,168,2.42,1
376716,65,1.48,5
376717,67,7.85,3
376717,23,9.83,1
376717,124,4.39,1
376718,66,2.42,3
376718,33,7.85,1
376718,182,2.72,1
376719,38,7.46,1
376719,170,2.22,2
376719,143,0.49,3
376720,44,4.15,1
376720,94,3.21,2
376720,131,8.35,1
376721,11,11.8,1
376721,97,3.21,2
376722,2,8.84,1
376722,164,2.22,2
376723,52,8.35,2
376723,179,2.22,1
376724,6,8.84,2
376724,3,12.79,2
376724,99,3.21,1
376725,164,2.22,2
376725,123,3.21,1
376725,106,0.99,1
376726,36,7.85,2
376726,109,3.41,2
376726,164,2.22,2
376727,158,1.78,2
376727,169,2.72,1
376727,95,3.21,3
376728,61,4.89,1
376728,146,0.49,5
376728,129,9.83,1
376729,103,2.91,2
376729,148,2.22,2
376730,114,3.7,2
376730,69,6.37,2
376730,176,2.22,1
376731,31,7.46,1
376731,13,10.81,1
376731,136,9.83,2
376732,12,6.86,2
376732,41,6.86,2
376733,17,7.46,2
376733,38,7.46,1
376733,2,8.84,2
376734,177,2.42,1
376734,133,4.89,1
376734,123,3.21,3
376735,109,3.41,1
376735,173,2.22,2
376736,16,7.85,3
376736,60,5.38,1
376736,22,5.88,1
376737,49,9.33,2
376737,97,3.21,2
376737,162,2.22,3
376738,140,3.41,1
376738,155,2.72,1
376738,176,2.22,1
376739,165,2.42,2
376739,168,2.42,3
376739,50,8.84,1
376740,142,2.72,1
376740,32,7.85,1
376740,71,5.68,1
376741,78,1.19,4
376741,184,5.68,1
376741,100,3.21,3
376742,103,2.91,2
376742,1,10.81,1
376743,88,2.91,1
376743,117,3.9,2
376743,122,4.89,1
376744,109,3.41,1
376744,48,11.8,3
376745,79,3.9,2
376745,53,6.86,2
376745,106,0.99,3
376746,44,4.15,1
376746,183,3.7,1
376746,141,2.91,1
376747,142,2.72,2
376747,104,0.99,2
376748,177,2.42,1
376748,130,9.83,2
376749,48,11.8,2
376749,62,6.86,3
376749,92,2.91,2
376750,165,2.42,1
376750,126,2.91,2
376750,54,6.86,2
376751,92,2.91,3
376751,161,2.42,3
376752,84,5.38,1
376752,34,7.65,1
376752,61,4.89,1
376753,39,7.85,3
376753,109,3.41,1
376754,125,3.41,2
376754,8,9.83,2
376755,67,7.85,1
376755,113,3.9,2
376755,104,0.99,2
376756,92,2.91,1
376756,148,2.22,1
376756,122,4.89,1
376757,152,2.72,3
376757,92,2.91,1
376758,110,2.91,3
376758,27,8.15,2
376758,48,11.8,4
376759,107,2.91,2
376759,151,2.47,1
376759,99,3.21,1
376760,16,7.85,3
376760,169,2.72,2
376760,26,9.14,2
376761,117,3.9,1
376761,71,5.68,2
376761,139,6.67,1
376762,15,9.83,1
376762,115,3.7,1
376762,130,9.83,2
376763,170,2.22,1
376763,5,10.81,1
376764,73,5.38,4
376764,94,3.21,3
376765,77,4.89,2
376765,30,8.84,1
376766,58,6.37,1
376766,154,2.72,1
376766,163,1.73,1
376767,63,5.18,2
376767,83,3.9,1
376767,136,9.83,4
376768,161,2.42,2
376768,172,2.72,1
376768,74,5.88,1
376769,64,4.89,2
376769,137,2.91,2
376770,105,0.99,1
376770,134,4.89,1
376771,183,3.7,1
376771,127,2.72,2
376771,23,9.83,2
376772,95,3.21,2
376772,95,3.21,3
376772,3,12.79,2
376773,143,0.49,2
376773,82,5.38,2
376773,174,2.42,2
376774,29,7.85,2
376774,175,2.72,2
376775,66,2.42,2
376775,106,0.99,4
376775,118,9.83,1
376776,170,2.22,1
376776,55,5.38,2
376777,119,3.9,2
376777,53,6.86,1
376777,66,2.42,4
376778,150,2.72,1
376778,71,5.68,2
376778,42,4.15,1
376779,19,7.85,2
376779,66,2.42,2
376779,41,6.86,1
376780,158,1.78,2
376780,136,9.83,1
376781,159,2.22,1
376781,152,2.72,1
376781,126,2.91,1
376782,110,2.91,1
376782,167,2.22,2
376782,137,2.91,2
376783,21,6.86,2
376783,69,6.37,2
376784,167,2.22,2
376784,57,8.35,2
376785,67,7.85,2
376785,48,11.8,1
376785,89,2.91,1
376786,171,2.42,1
376786,37,7.85,1
376786,109,3.41,2
376787,13,10.81,1
376787,72,8.15,1
376788,43,4.15,2
376788,27,8.15,1
376789,16,7.85,3
376789,138,3.9,1
376789,74,5.88,1
376790,136,9.83,1
376790,103,2.91,1
376790,149,2.42,1
376791,124,4.39,3
376791,149,2.42,1
376791,125,3.41,1
376792,99,3.21,3
376792,81,5.38,1
376793,89,2.91,1
376793,115,3.7,3
376793,66,2.42,1
376794,28,8.84,2
376794,117,3.9,2
376794,105,0.99,2
376795,102,2.91,3
376795,14,8.84,3
376796,150,2.72,1
376796,42,4.15,1
376796,120,2.91,2
376797,66,2.42,1
376797,179,2.22,2
376797,66,2.42,1
376798,47,6.86,2
376798,85,3.41,3
376798,69,6.37,2
376799,128,3.41,1
376799,92,2.91,2
376800,37,7.85,3
376800,156,0.99,3
376800,14,8.84,2
376801,63,5.18,1
376801,75,4.89,1
376802,71,5.68,2
376802,136,9.83,1
376803,25,8.84,1
376803,170,2.22,1
376804,83,3.9,1
376804,152,2.72,1
376804,130,9.83,2
376805,59,6.86,2
376805,27,8.15,2
376805,142,2.72,1
376806,101,2.91,1
376806,3,12.79,3
376806,152,2.72,2
376807,108,2.72,4
376807,148,2.22,1
376807,46,8.84,3
376808,32,7.85,1
376808,104,0.99,1
376808,154,2.72,3
376809,179,2.22,2
376809,58,6.37,2
376809,66,2.42,2
376810,175,2.72,2
376810,162,2.22,1
376810,78,1.19,3
376811,79,3.9,2
376811,148,2.22,2
376811,126,2.91,3
376812,112,3.41,2
376812,140,3.41,1
376812,15,9.83,1
376813,154,2.72,2
376813,21,6.86,1
376814,177,2.42,3
376814,92,2.91,1
376814,21,6.86,1
376815,102,2.91,2
376815,6,8.84,2
376816,175,2.72,1
376816,65,1.48,2
376816,171,2.42,2
376817,152,2.72,1
376817,81,5.38,2
376818,18,9.83,3
376818,125,3.41,1
376818,164,2.22,1
376819,157,0.99,3
376819,110,2.91,1
376819,139,6.67,2
376820,119,3.9,2
376820,13,10.81,4
376821,146,0.49,1
376821,147,0.49,1
376821,121,6.67,1
376822,123,3.21,1
376822,108,2.72,1
376823,103,2.91,1
376823,105,0.99,5
376824,59,6.86,2
376824,144,0.49,1
376824,91,2.91,1
376825,63,5.18,3
376825,107,2.91,1
376826,147,0.49,1
376826,167,2.22,2
376826,99,3.21,1
376827,82,5.38,1
376827,28,8.84,2
376828,68,6.86,2
376828,70,7.16,1
376828,103,2.91,1
376829,101,2.91,2
376829,43,4.15,2
376829,78,1.19,2
376830,155,2.72,1
376830,69,6.37,1
376830,33,7.85,2
376831,95,3.21,2
376831,181,2.72,2
376832,101,2.91,2
376832,143,0.49,1
376832,62,6.86,2
376833,47,6.86,1
376833,171,2.42,2
376833,54,6.86,2
376834,182,2.72,3
376834,102,2.91,3
376834,15,9.83,1
376835,152,2.72,1
376835,75,4.89,1
376835,57,8.35,1
376836,57,8.35,1
376836,20,7.46,1
376837,20,7.46,2
376837,79,3.9,2
376837,70,7.16,1
376838,130,9.83,1
376838,137,2.91,1
376839,103,2.91,2
376839,2,8.84,3
376840,38,7.46,2
376840,38,7.46,4
376840,129,9.83,1
376841,163,1.73,2
376841,32,7.85,1
376841,34,7.65,1
376842,36,7.85,2
376842,2,8.84,1
376842,9,9.83,2
376843,96,3.21,1
376843,66,2.42,2
376844,62,6.86,2
376844,18,9.83,1
376845,57,8.35,2
376845,184,5.68,2
376846,49,9.33,1
376846,119,3.9,3
376847,88,2.91,1
376847,68,6.86,3
376847,114,3.7,1
376848,36,7.85,2
376848,1,10.81,2
376849,102,2.91,1
376849,66,2.42,2
376849,133,4.89,2
376850,179,2.22,2
376850,162,2.22,1
376850,69,6.37,2
376851,33,7.85,1
376851,173,2.22,1
376852,62,6.86,1
376852,66,2.42,2
376852,112,3.41,1
376853,156,0.99,2
376853,132,8.35,2
376853,100,3.21,2
376854,151,2.47,2
376854,146,0.49,2
376854,30,8.84,2
376855,142,2.72,1
376855,154,2.72,2
376855,62,6.86,1
376856,168,2.42,1
376856,155,2.72,1
376856,138,3.9,1
376857,68,6.86,1
376857,146,0.49,1
376858,22,5.88,2
376858,9,9.83,2
376858,109,3.41,1
376859,159,2.22,2
376859,83,3.9,1
376860,51,6.86,3
376860,83,3.9,1
376860,151,2.47,3
376861,81,5.38,1
376861,68,6.86,2
376861,162,2.22,1
376862,8,9.83,1
376862,151,2.47,3
376863,184,5.68,1
376863,173,2.22,1
376863,83,3.9,1
376864,84,5.38,2
376864,6,8.84,2
376864,168,2.42,3
376865,17,7.46,2
376865,120,2.91,1
376866,6,8.84,1
376866,129,9.83,2
376866,55,5.38,1
376867,120,2.91,2
376867,31,7.46,2
376867,144,0.49,1
376868,25,8.84,2
376868,139,6.67,2
376868,27,8.15,1
376869,71,5.68,3
376869,161,2.42,1
376870,153,2.72,1
376870,182,2.72,2
376871,94,3.21,1
376871,22,5.88,4
376871,93,2.91,2
376872,80,5.38,1
376872,3,12.79,1
376872,42,4.15,1
376873,124,4.39,3
376873,153,2.72,1
376873,110,2.91,1
376874,85,3.41,1
376874,165,2.42,2
376875,136,9.83,1
376875,5,10.81,2
376875,31,7.46,1
376876,141,2.91,1
376876,155,2.72,1
376876,84,5.38,1
376877,41,6.86,1
376877,145,0.49,1
376877,145,0.49,2
376878,20,7.46,2
376878,151,2.47,2
376878,102,2.91,2
376879,20,7.46,1
376879,84,5.38,5
376879,114,3.7,1
376880,95,3.21,2
376880,64,4.89,1
376880,123,3.21,3
376881,155,2.72,1
376881,42,4.15,1
376882,2,8.84,2
376882,89,2.91,2
376883,49,9.33,2
376883,184,5.68,1
376883,33,7.85,2
376884,177,2.42,1
376884,34,7.65,1
376884,32,7.85,1
376885,119,3.9,2
376885,7,11.8,2
376886,130,9.83,1
376886,182,2.72,2
376887,149,2.42,4
376887,81,5.38,2
376888,144,0.49,1
376888,148,2.22,1
376888,85,3.41,2
376889,63,5.18,3
376889,10,7.85,3
376889,148,2.22,1
376890,69,6.37,2
376890,108,2.72,1
376890,136,9.83,2
376891,144,0.49,3
376891,151,2.47,3
376891,124,4.39,1
376892,169,2.72,2
376892,151,2.47,2
376892,109,3.41,3
376893,115,3.7,2
376893,135,8.84,1
376893,34,7.65,1
376894,89,2.91,1
376894,25,8.84,1
376894,117,3.9,1
376895,82,5.38,1
376895,122,4.89,1
376895,176,2.22,2
376896,109,3.41,1
376896,113,3.9,1
376897,136,9.83,1
376897,182,2.72,2
376897,163,1.73,1
376898,10,7.85,1
376898,17,7.46,2
376898,141,2.91,1
376899,41,6.86,2
376899,110,2.91,3
376899,7,11.8,1
376900,150,2.72,1
376900,167,2.22,1
376901,85,3.41,3
376901,163,1.73,1
376902,157,0.99,3
376902,137,2.91,1
376902,71,5.68,1
376903,27,8.15,1
376903,133,4.89,1
376903,165,2.42,2
376904,21,6.86,1
376904,126,2.91,1
376905,41,6.86,1
376905,75,4.89,1
376906,36,7.85,2
376906,17,7.46,1
376907,39,7.85,1
376907,164,2.22,2
376908,142,2.72,3
376908,94,3.21,1
376909,80,5.38,1
376909,130,9.83,1
376910,4,10.32,2
376910,183,3.7,1
376910,79,3.9,3
376911,78,1.19,3
376911,135,8.84,3
376911,93,2.91,2
376912,177,2.42,2
376912,89,2.91,3
376912,56,8.35,2
376913,184,5.68,1
376913,178,2.72,1
376913,27,8.15,1
376914,87,2.91,1
376914,172,2.72,4
376915,14,8.84,1
376915,34,7.65,1
376915,103,2.91,1
376916,65,1.48,2
376916,89,2.91,2
376916,171,2.42,1
376917,158,1.78,2
376917,125,3.41,1
376917,35,7.85,1
376918,27,8.15,1
376918,84,5.38,2
376918,103,2.91,3
376919,170,2.22,2
376919,100,3.21,1
376919,108,2.72,2
376920,96,3.21,1
376920,144,0.49,1
376920,132,8.35,1
376921,110,2.91,1
376921,112,3.41,4
376921,59,6.86,3
376922,16,7.85,3
376922,15,9.83,3
376922,31,7.46,2
376923,105,0.99,3
376923,12,6.86,2
376923,23,9.83,2
376924,171,2.42,1
376924,136,9.83,1
376924,128,3.41,1
376925,96,3.21,1
376925,133,4.89,2
376925,157,0.99,1
376926,153,2.72,2
376926,31,7.46,2
376926,82,5.38,1
376927,177,2.42,3
376927,18,9.83,3
376927,29,7.85,2
376928,12,6.86,2
376928,68,6.86,3
376928,89,2.91,2
376929,35,7.85,1
376929,92,2.91,3
376929,58,6.37,3
376930,123,3.21,3
