id_ticket,id_producto,precio,unidades
602462,181,2.77,1
602463,102,2.97,1
602463,103,2.97,1
602464,108,2.77,1
602464,120,2.97,1
602465,7,12.04,3
602465,176,2.27,2
602465,108,2.77,1
602466,74,5.99,1
602466,81,5.49,1
602466,50,9.01,1
602467,4,10.52,2
602467,120,2.97,2
602467,29,8.01,2
602468,132,8.51,1
602468,152,2.77,1
602468,183,3.78,1
602469,40,5.99,2
602469,158,1.81,2
602469,64,4.99,2
602470,174,2.47,1
602470,106,1.01,1
602470,121,6.8,1
602471,109,3.47,2
602471,28,9.01,1
602472,32,8.01,3
602472,12,7.0,1
602472,102,2.97,1
602473,148,2.27,2
602473,29,8.01,1
602473,109,3.47,1
602474,146,0.5,3
602474,175,2.77,1
602474,58,6.5,1
602475,99,3.27,2
602475,176,2.27,1
602475,22,5.99,2
602476,84,5.49,3
602476,122,4.99,1
602477,24,8.81,1
602477,123,3.27,1
602478,146,0.5,1
602478,5,11.03,2
602478,160,2.27,2
602479,28,9.01,2
602479,105,1.01,1
602479,46,9.01,1
602480,69,6.5,2
602480,116,2.97,1
602480,109,3.47,1
602481,96,3.27,4
602481,176,2.27,3
602481,20,7.6,1
602482,33,8.01,3
602482,27,8.31,2
602482,87,2.97,2
602483,183,3.78,1
602483,13,11.03,1
602483,54,7.0,2
602484,11,12.04,2
602484,87,2.97,3
602485,51,7.0,1
602485,160,2.27,1
602485,129,10.02,1
602486,123,3.27,1
602486,21,7.0,2
602486,74,5.99,2
602487,54,7.0,2
602487,43,4.23,1
602488,183,3.78,1
602488,40,5.99,1
602489,132,8.51,3
602489,145,0.5,1
602489,53,7.0,2
602490,169,2.77,1
602490,79,3.98,1
602491,131,8.51,2
602491,142,2.77,2
602491,71,5.79,1
602492,17,7.6,1
602492,164,2.27,1
602492,121,6.8,2
602493,184,5.79,1
602493,69,6.5,3
602493,73,5.49,1
602494,141,2.97,2
602494,38,7.6,1
602494,59,7.0,1
602495,2,9.01,1
602495,132,8.51,1
602496,145,0.5,2
602496,7,12.04,2
602496,44,4.23,1
602497,25,9.01,3
602497,167,2.27,2
602497,53,7.0,1
602498,149,2.47,2
602498,183,3.78,2
602498,4,10.52,1
602499,74,5.99,2
602499,168,2.47,2
602499,36,8.01,2
602500,126,2.97,1
602500,100,3.27,3
602500,52,8.51,1
602501,6,9.01,1
602501,133,4.99,2
602501,66,2.47,2
602502,148,2.27,2
602502,107,2.97,2
602503,68,7.0,1
602503,125,3.47,2
602504,68,7.0,2
602504,41,7.0,1
602504,156,1.01,1
602505,28,9.01,2
602505,181,2.77,1
602505,53,7.0,3
602506,98,3.27,1
602506,120,2.97,2
602506,146,0.5,3
602507,74,5.99,2
602507,67,8.01,1
602508,73,5.49,1
602508,44,4.23,3
602508,64,4.99,2
602509,140,3.47,1
602509,31,7.6,3
602509,154,2.77,1
602510,112,3.47,2
602510,167,2.27,2
602510,42,4.23,1
602511,32,8.01,1
602511,173,2.27,2
602512,27,8.31,1
602512,113,3.98,1
602513,150,2.77,1
602513,45,4.23,2
602513,150,2.77,1
602514,178,2.77,1
602514,129,10.02,1
602515,174,2.47,1
602515,83,3.98,2
602515,56,8.51,2
602516,120,2.97,1
602516,139,6.8,3
602517,46,9.01,2
602517,177,2.47,1
602517,2,9.01,1
602518,55,5.49,1
602518,16,8.01,2
602518,38,7.6,1
602519,51,7.0,1
602519,27,8.31,2
602520,142,2.77,2
602520,19,8.01,2
602521,6,9.01,1
602521,170,2.27,1
602521,95,3.27,2
602522,178,2.77,1
602522,178,2.77,2
602523,160,2.27,2
602523,172,2.77,1
602524,120,2.97,2
602524,69,6.5,1
602525,154,2.77,2
602525,125,3.47,1
602525,125,3.47,2
602526,55,5.49,1
602526,123,3.27,2
602527,18,10.02,2
602527,127,2.77,1
602527,162,2.27,2
602528,42,4.23,1
602528,72,8.31,1
602528,99,3.27,1
602529,108,2.77,1
602529,161,2.47,3
602529,51,7.0,3
602530,54,7.0,2
602530,179,2.27,4
602530,46,9.01,2
602531,177,2.47,1
602531,104,1.01,2
602531,49,9.52,1
602532,166,2.77,2
602532,134,4.99,1
602532,58,6.5,1
602533,139,6.8,1
602533,19,8.01,1
602533,40,5.99,2
602534,181,2.77,1
602534,3,13.04,2
602534,69,6.5,1
602535,11,12.04,1
602535,28,9.01,1
602535,30,9.01,1
602536,40,5.99,1
602536,179,2.27,2
602536,46,9.01,2
602537,21,7.0,1
602537,92,2.97,2
602537,110,2.97,1
602538,86,3.98,3
602538,177,2.47,1
602538,87,2.97,1
602539,55,5.49,2
602539,106,1.01,1
602539,169,2.77,2
602540,12,7.0,4
602540,173,2.27,2
602540,136,10.02,1
602541,155,2.77,1
602541,150,2.77,2
602542,99,3.27,3
602542,157,1.01,1
602543,109,3.47,2
602543,48,12.04,1
602543,93,2.97,2
602544,55,5.49,1
602544,37,8.01,3
602544,107,2.97,2
602545,164,2.27,1
602545,169,2.77,1
602545,144,0.5,2
602546,40,5.99,1
602546,27,8.31,4
602546,103,2.97,1
602547,21,7.0,2
602547,163,1.76,3
602548,144,0.5,1
602548,181,2.77,1
602548,39,8.01,1
602549,36,8.01,1
602549,43,4.23,1
602549,49,9.52,1
602550,23,10.02,3
602550,161,2.47,1
602550,34,7.81,2
602551,24,8.81,1
602551,27,8.31,2
602552,55,5.49,3
602552,101,2.97,2
602553,30,9.01,2
602553,125,3.47,2
602553,83,3.98,2
602554,17,7.6,1
602554,129,10.02,1
602555,68,7.0,2
602555,70,7.3,2
602555,23,10.02,1
602556,66,2.47,3
602556,109,3.47,1
602557,106,1.01,1
602557,105,1.01,2
602557,87,2.97,1
602558,116,2.97,2
602558,65,1.51,1
602558,110,2.97,1
602559,27,8.31,1
602559,101,2.97,2
602559,135,9.01,3
602560,123,3.27,1
602560,8,10.02,1
602560,54,7.0,2
602561,66,2.47,1
602561,157,1.01,1
602561,26,9.32,1
602562,124,4.48,2
602562,178,2.77,2
602562,61,4.99,1
602563,102,2.97,1
602563,89,2.97,2
602563,37,8.01,2
602564,13,11.03,1
602564,26,9.32,1
602565,117,3.98,1
602565,60,5.49,3
602565,43,4.23,1
602566,1,11.03,1
602566,141,2.97,1
602566,77,4.99,1
602567,95,3.27,1
602567,74,5.99,1
602568,49,9.52,1
602568,137,2.97,2
602569,164,2.27,2
602569,77,4.99,3
602569,19,8.01,1
602570,7,12.04,3
602570,125,3.47,2
602571,22,5.99,2
602571,25,9.01,2
602571,135,9.01,2
602572,30,9.01,2
602572,141,2.97,1
602573,64,4.99,1
602573,20,7.6,2
602573,169,2.77,3
602574,70,7.3,2
602574,116,2.97,1
602575,139,6.8,2
602575,36,8.01,1
602575,66,2.47,1
602576,165,2.47,1
602576,83,3.98,3
602576,163,1.76,2
602577,124,4.48,1
602577,153,2.77,1
602578,148,2.27,1
602578,175,2.77,3
602578,79,3.98,1
602579,127,2.77,1
602579,154,2.77,1
602579,57,8.51,4
602580,143,0.5,1
602580,130,10.02,1
602580,106,1.01,1
602581,117,3.98,2
602581,114,3.78,1
602582,16,8.01,1
602582,179,2.27,2
602582,16,8.01,1
602583,33,8.01,4
602583,23,10.02,3
602584,133,4.99,1
602584,162,2.27,2
602584,127,2.77,1
602585,104,1.01,2
602585,180,2.47,2
602586,28,9.01,2
602586,156,1.01,3
602587,78,1.21,2
602587,57,8.51,1
602588,183,3.78,1
602588,8,10.02,1
602589,23,10.02,1
602589,31,7.6,2
602589,18,10.02,1
602590,129,10.02,2
602590,139,6.8,1
602591,14,9.01,1
602591,26,9.32,1
602591,66,2.47,1
602592,105,1.01,2
602592,21,7.0,1
602592,154,2.77,1
602593,101,2.97,2
602593,79,3.98,1
602594,122,4.99,1
602594,151,2.52,3
602595,143,0.5,1
602595,92,2.97,3
602596,123,3.27,1
602596,89,2.97,1
602596,63,5.29,2
602597,97,3.27,1
602597,80,5.49,2
602598,165,2.47,2
602598,126,2.97,1
602599,141,2.97,3
602599,184,5.79,2
602599,60,5.49,3
602600,29,8.01,1
602600,8,10.02,2
602601,149,2.47,2
602601,153,2.77,1
602601,139,6.8,1
602602,105,1.01,3
602602,134,4.99,1
602602,104,1.01,1
602603,160,2.27,2
602603,106,1.01,3
602603,15,10.02,1
602604,80,5.49,1
602604,149,2.47,1
602604,21,7.0,1
602605,124,4.48,2
602605,70,7.3,1
602606,106,1.01,3
602606,65,1.51,2
602606,150,2.77,1
602607,44,4.23,2
602607,84,5.49,1
602607,182,2.77,2
602608,101,2.97,1
602608,122,4.99,1
602609,124,4.48,1
602609,65,1.51,1
602609,22,5.99,1
602610,49,9.52,4
602610,105,1.01,1
602610,32,8.01,3
602611,183,3.78,1
602611,92,2.97,1
602611,142,2.77,1
602612,59,7.0,1
602612,170,2.27,1
602612,159,2.27,2
602613,2,9.01,1
602613,68,7.0,2
602614,9,10.02,1
602614,127,2.77,2
602615,80,5.49,1
602615,160,2.27,3
602615,137,2.97,1
602616,184,5.79,2
602616,180,2.47,2
602617,11,12.04,1
602617,171,2.47,1
602617,62,7.0,2
602618,115,3.78,1
602618,57,8.51,3
602618,29,8.01,1
602619,101,2.97,1
602619,152,2.77,1
602620,109,3.47,1
602620,15,10.02,3
602621,118,10.02,2
602621,20,7.6,2
602621,5,11.03,3
602622,73,5.49,1
602622,105,1.01,2
602623,80,5.49,3
602623,177,2.47,1
602623,156,1.01,3
602624,136,10.02,2
602624,22,5.99,1
602624,99,3.27,1
602625,25,9.01,1
602625,21,7.0,2
602625,106,1.01,3
602626,2,9.01,1
602626,148,2.27,1
602626,94,3.27,1
602627,135,9.01,2
602627,23,10.02,2
602628,149,2.47,1
602628,143,0.5,1
602628,82,5.49,1
602629,162,2.27,1
602629,125,3.47,2
602630,43,4.23,2
602630,86,3.98,1
602630,47,7.0,1
602631,148,2.27,1
602631,166,2.77,2
602631,19,8.01,1
602632,53,7.0,2
602632,115,3.78,2
602633,141,2.97,2
602633,89,2.97,2
602634,2,9.01,2
602634,92,2.97,2
602635,174,2.47,3
602635,100,3.27,2
602635,112,3.47,2
602636,85,3.47,1
602636,170,2.27,1
602637,28,9.01,1
602637,87,2.97,1
602638,3,13.04,1
602638,99,3.27,2
602638,142,2.77,1
602639,58,6.5,1
602639,7,12.04,1
602640,16,8.01,1
602640,137,2.97,2
602641,126,2.97,1
602641,161,2.47,1
602641,56,8.51,3
602642,161,2.47,3
602642,120,2.97,1
602642,64,4.99,1
602643,30,9.01,2
602643,160,2.27,3
602644,126,2.97,1
602644,116,2.97,1
602645,132,8.51,1
602645,120,2.97,2
602646,63,5.29,3
602646,94,3.27,1
602646,184,5.79,2
602647,125,3.47,3
602647,123,3.27,3
602648,117,3.98,1
602648,58,6.5,1
602649,95,3.27,2
602649,104,1.01,2
602650,142,2.77,2
602650,181,2.77,2
602650,117,3.98,1
602651,48,12.04,1
602651,144,0.5,2
602651,6,9.01,1
602652,168,2.47,1
602652,142,2.77,2
602652,46,9.01,1
602653,108,2.77,3
602653,134,4.99,2
602653,181,2.77,2
602654,17,7.6,2
602654,99,3.27,4
602655,61,4.99,2
602655,95,3.27,1
602655,50,9.01,1
602656,167,2.27,2
602656,148,2.27,1
602656,132,8.51,1
602657,157,1.01,2
602657,67,8.01,3
602658,152,2.77,2
602658,14,9.01,2
602659,65,1.51,1
602659,176,2.27,2
602659,72,8.31,2
602660,93,2.97,2
602660,168,2.47,1
602660,184,5.79,1
602661,53,7.0,2
602661,82,5.49,2
602661,44,4.23,1
602662,157,1.01,1
602662,49,9.52,2
602662,30,9.01,3
602663,32,8.01,2
602663,179,2.27,1
602663,121,6.8,2
602664,29,8.01,2
602664,125,3.47,1
602664,102,2.97,2
602665,106,1.01,1
602665,107,2.97,3
602666,103,2.97,1
602666,72,8.31,1
602666,178,2.77,1
602667,159,2.27,2
602667,53,7.0,1
602667,140,3.47,1
602668,21,7.0,2
602668,84,5.49,2
602669,89,2.97,1
602669,85,3.47,2
602670,72,8.31,3
602670,85,3.47,1
602670,167,2.27,3
602671,99,3.27,2
602671,97,3.27,2
602672,2,9.01,1
602672,27,8.31,2
602672,174,2.47,2
602673,107,2.97,2
602673,173,2.27,2
602673,64,4.99,1
602674,107,2.97,1
602674,53,7.0,2
602674,172,2.77,1
602675,74,5.99,1
602675,161,2.47,2
602675,141,2.97,2
602676,133,4.99,2
602676,47,7.0,3
602676,143,0.5,2
602677,13,11.03,1
602677,51,7.0,2
602678,12,7.0,2
602678,28,9.01,2
602679,161,2.47,2
602679,8,10.02,1
602679,57,8.51,1
602680,111,2.77,2
602680,4,10.52,3
602680,98,3.27,1
602681,38,7.6,2
602681,171,2.47,1
602681,17,7.6,1
602682,55,5.49,1
602682,50,9.01,1
602682,167,2.27,1
602683,68,7.0,2
602683,50,9.01,1
602683,121,6.8,1
602684,34,7.81,3
602684,34,7.81,1
602684,108,2.77,1
602685,126,2.97,3
602685,88,2.97,1
602686,102,2.97,2
602686,130,10.02,1
602686,20,7.6,1
602687,101,2.97,1
602687,27,8.31,1
602687,20,7.6,2
602688,25,9.01,2
602688,97,3.27,1
602689,92,2.97,1
602689,61,4.99,2
602690,156,1.01,2
602690,74,5.99,1
602690,83,3.98,2
602691,65,1.51,2
602691,81,5.49,3
602691,168,2.47,1
602692,18,10.02,2
602692,181,2.77,1
602693,27,8.31,3
602693,133,4.99,3
602694,56,8.51,1
602694,121,6.8,2
602695,3,13.04,2
602695,40,5.99,1
602695,82,5.49,2
602696,120,2.97,3
602696,42,4.23,1
602697,51,7.0,1
602697,182,2.77,2
602698,17,7.6,2
602698,94,3.27,2
602698,174,2.47,2
602699,109,3.47,3
602699,184,5.79,1
602699,37,8.01,2
602700,89,2.97,3
602700,14,9.01,1
602701,90,2.97,2
602701,84,5.49,2
602701,19,8.01,2
602702,117,3.98,2
602702,91,2.97,2
602702,52,8.51,2
602703,67,8.01,1
602703,86,3.98,1
602703,146,0.5,3
602704,50,9.01,2
602704,34,7.81,1
602704,10,8.01,2
602705,69,6.5,3
602705,153,2.77,1
602705,116,2.97,1
602706,4,10.52,2
602706,73,5.49,1
602707,153,2.77,3
602707,138,3.98,1
602707,159,2.27,1
602708,147,0.5,1
602708,84,5.49,5
602708,51,7.0,1
602709,79,3.98,1
602709,142,2.77,2
602709,104,1.01,1
602710,47,7.0,1
602710,31,7.6,1
602710,15,10.02,1
602711,177,2.47,3
602711,88,2.97,2
602712,56,8.51,2
602712,67,8.01,1
602712,113,3.98,2
602713,88,2.97,1
602713,81,5.49,1
602713,168,2.47,1
602714,169,2.77,3
602714,1,11.03,1
602714,125,3.47,2
602715,52,8.51,1
602715,30,9.01,1
602715,158,1.81,1
602716,165,2.47,1
602716,49,9.52,2
602716,137,2.97,1
602717,166,2.77,1
602717,68,7.0,1
602717,159,2.27,1
602718,9,10.02,2
602718,137,2.97,2
602719,97,3.27,3
602719,147,0.5,2
602719,31,7.6,2
602720,123,3.27,2
602720,104,1.01,2
602720,38,7.6,2
602721,90,2.97,1
602721,174,2.47,1
602721,98,3.27,2
602722,166,2.77,3
602722,83,3.98,3
602722,168,2.47,2
602723,157,1.01,2
602723,28,9.01,1
602723,58,6.5,1
602724,79,3.98,2
602724,15,10.02,2
602724,79,3.98,1
602725,131,8.51,2
602725,57,8.51,1
602725,118,10.02,2
602726,31,7.6,1
602726,135,9.01,3
602726,147,0.5,2
602727,147,0.5,3
602727,134,4.99,4
602727,67,8.01,2
602728,109,3.47,1
602728,127,2.77,2
602728,37,8.01,1
602729,26,9.32,1
602729,26,9.32,3
602730,61,4.99,1
602730,39,8.01,2
602731,150,2.77,2
602731,22,5.99,1
602732,166,2.77,1
602732,117,3.98,3
602732,118,10.02,1
602733,75,4.99,1
602733,79,3.98,1
602733,7,12.04,2
602734,149,2.47,1
602734,138,3.98,1
602735,138,3.98,2
602735,7,12.04,2
602735,131,8.51,1
602736,155,2.77,2
602736,87,2.97,2
602736,179,2.27,1
602737,120,2.97,2
602737,173,2.27,1
602737,26,9.32,1
602738,24,8.81,1
602738,13,11.03,1
602738,82,5.49,2
602739,119,3.98,2
602739,112,3.47,2
602739,170,2.27,1
602740,51,7.0,1
602740,88,2.97,1
602740,79,3.98,1
602741,79,3.98,2
602741,9,10.02,1
602741,80,5.49,1
602742,171,2.47,1
602742,169,2.77,1
602742,32,8.01,1
602743,79,3.98,2
602743,169,2.77,1
602744,147,0.5,1
602744,57,8.51,1
602744,40,5.99,1
602745,56,8.51,2
602745,72,8.31,1
602746,146,0.5,2
602746,111,2.77,2
602747,174,2.47,3
602747,55,5.49,1
602747,94,3.27,1
602748,65,1.51,3
602748,74,5.99,2
602749,19,8.01,2
602749,31,7.6,2
602749,118,10.02,2
602750,120,2.97,2
602750,29,8.01,3
602750,177,2.47,1
602751,65,1.51,1
602751,33,8.01,2
602751,90,2.97,1
602752,131,8.51,4
602752,164,2.27,1
602752,101,2.97,1
602753,183,3.78,3
602753,146,0.5,2
602754,179,2.27,1
602754,54,7.0,2
602754,121,6.8,1
602755,161,2.47,2
602755,124,4.48,1
602756,54,7.0,1
602756,182,2.77,2
602757,28,9.01,1
602757,57,8.51,1
602757,150,2.77,2
602758,119,3.98,2
602758,127,2.77,2
602758,150,2.77,1
602759,51,7.0,2
602759,129,10.02,1
602759,131,8.51,3
602760,40,5.99,1
602760,109,3.47,1
602760,174,2.47,2
602761,80,5.49,2
602761,86,3.98,1
602761,109,3.47,2
602762,22,5.99,1
602762,67,8.01,3
602762,60,5.49,1
602763,116,2.97,1
602763,184,5.79,1
602764,16,8.01,2
602764,183,3.78,1
602765,113,3.98,2
602765,67,8.01,1
602765,92,2.97,2
602766,112,3.47,2
602766,66,2.47,2
602766,152,2.77,3
602767,87,2.97,2
602767,1,11.03,1
602767,132,8.51,1
602768,67,8.01,5
602768,58,6.5,1
602768,14,9.01,2
602769,79,3.98,1
602769,139,6.8,1
602769,184,5.79,2
602770,150,2.77,2
602770,125,3.47,3
602771,181,2.77,1
602771,89,2.97,2
602772,107,2.97,3
602772,60,5.49,2
602772,127,2.77,3
602773,57,8.51,1
602773,60,5.49,1
602773,90,2.97,1
602774,162,2.27,1
602774,136,10.02,1
602775,57,8.51,1
602775,10,8.01,3
602775,3,13.04,2
602776,25,9.01,1
602776,90,2.97,2
602776,61,4.99,1
602777,70,7.3,2
602777,182,2.77,3
602777,137,2.97,2
602778,64,4.99,2
602778,9,10.02,3
602779,127,2.77,2
602779,51,7.0,1
602779,70,7.3,1
602780,147,0.5,3
602780,159,2.27,1
602780,18,10.02,3
602781,173,2.27,1
602781,20,7.6,2
602781,43,4.23,1
602782,157,1.01,1
602782,134,4.99,1
602782,90,2.97,2
602783,28,9.01,2
602783,57,8.51,3
602783,63,5.29,3
602784,121,6.8,3
602784,140,3.47,1
602784,180,2.47,2
602785,165,2.47,2
602785,22,5.99,1
602785,115,3.78,2
602786,142,2.77,1
602786,32,8.01,3
602786,135,9.01,2
602787,47,7.0,2
602787,9,10.02,3
602788,90,2.97,1
602788,55,5.49,2
602788,69,6.5,2
602789,38,7.6,2
602789,175,2.77,1
602789,152,2.77,2
602790,135,9.01,2
602790,162,2.27,2
602791,30,9.01,1
602791,175,2.77,3
602791,70,7.3,2
602792,135,9.01,1
602792,106,1.01,1
602793,150,2.77,1
602793,8,10.02,1
602793,170,2.27,1
602794,42,4.23,2
602794,95,3.27,2
602795,125,3.47,2
602795,116,2.97,3
602796,164,2.27,1
602796,41,7.0,2
602796,74,5.99,2
602797,8,10.02,1
602797,136,10.02,3
602797,148,2.27,1
602798,73,5.49,1
602798,8,10.02,1
602798,156,1.01,3
602799,18,10.02,2
602799,50,9.01,1
602799,94,3.27,2
602800,92,2.97,1
602800,14,9.01,2
602800,158,1.81,3
602801,106,1.01,1
602801,70,7.3,1
602801,27,8.31,2
602802,73,5.49,1
602802,49,9.52,1
602803,176,2.27,2
602803,78,1.21,2
602804,117,3.98,1
602804,111,2.77,2
602805,22,5.99,1
602805,81,5.49,2
602805,20,7.6,2
602806,104,1.01,2
602806,148,2.27,1
602806,54,7.0,2
602807,140,3.47,1
602807,35,8.01,1
602807,67,8.01,3
602808,125,3.47,2
602808,78,1.21,4
602808,43,4.23,1
602809,72,8.31,1
602809,14,9.01,2
602809,65,1.51,1
602810,162,2.27,1
602810,158,1.81,2
602811,82,5.49,2
602811,73,5.49,1
602812,13,11.03,1
602812,13,11.03,2
602813,21,7.0,2
602813,109,3.47,1
602813,38,7.6,2
602814,73,5.49,2
602814,136,10.02,2
602814,3,13.04,1
602815,21,7.0,2
602815,54,7.0,3
602815,152,2.77,2
602816,15,10.02,1
602816,34,7.81,1
602816,74,5.99,3
602817,101,2.97,2
602817,104,1.01,1
602817,180,2.47,2
602818,63,5.29,1
602818,161,2.47,1
602819,116,2.97,1
602819,83,3.98,1
602819,169,2.77,3
602820,62,7.0,1
602820,51,7.0,2
602820,158,1.81,1
602821,30,9.01,3
602821,176,2.27,1
602821,169,2.77,1
602822,181,2.77,1
602822,96,3.27,1
602822,107,2.97,3
602823,29,8.01,1
602823,43,4.23,1
602823,55,5.49,1
602824,141,2.97,1
602824,77,4.99,1
602824,136,10.02,1
602825,97,3.27,2
602825,75,4.99,1
602825,49,9.52,1
602826,171,2.47,1
602826,141,2.97,2
602826,33,8.01,1
602827,82,5.49,1
602827,158,1.81,2
602827,147,0.5,1
602828,68,7.0,2
602828,14,9.01,2
602828,55,5.49,1
602829,1,11.03,1
602829,95,3.27,2
602830,169,2.77,1
602830,8,10.02,1
602831,38,7.6,1
602831,97,3.27,1
602831,84,5.49,1
602832,74,5.99,1
602832,145,0.5,3
602832,136,10.02,1
602833,155,2.77,1
602833,106,1.01,1
602833,94,3.27,1
602834,66,2.47,1
602834,12,7.0,2
602834,139,6.8,3
602835,90,2.97,1
602835,99,3.27,2
602836,134,4.99,1
602836,55,5.49,2
602837,78,1.21,1
602837,90,2.97,1
602837,70,7.3,3
602838,156,1.01,2
602838,67,8.01,5
602839,44,4.23,1
602839,19,8.01,2
602840,178,2.77,3
602840,121,6.8,2
602841,38,7.6,1
602841,84,5.49,1
602841,146,0.5,1
602842,28,9.01,2
602842,130,10.02,3
602843,103,2.97,2
602843,91,2.97,1
602843,31,7.6,3
602844,22,5.99,3
602844,3,13.04,3
602845,29,8.01,1
602845,117,3.98,2
602846,73,5.49,1
602846,32,8.01,1
602847,56,8.51,1
602847,107,2.97,2
602848,78,1.21,1
602848,32,8.01,1
602849,81,5.49,1
602849,67,8.01,1
602850,21,7.0,3
602850,137,2.97,1
602851,35,8.01,3
602851,103,2.97,1
602851,168,2.47,1
602852,55,5.49,3
602852,105,1.01,1
602852,179,2.27,3
602853,37,8.01,2
602853,143,0.5,3
602853,83,3.98,1
602854,171,2.47,2
602854,26,9.32,1
602855,5,11.03,1
602855,109,3.47,1
602856,41,7.0,1
602856,51,7.0,1
602856,159,2.27,3
602857,127,2.77,3
602857,152,2.77,2
602857,161,2.47,2
602858,60,5.49,1
602858,146,0.5,2
602858,156,1.01,1
602859,168,2.47,1
602859,4,10.52,3
602860,133,4.99,1
602860,60,5.49,1
602860,164,2.27,3
602861,114,3.78,2
602861,30,9.01,1
602861,41,7.0,2
602862,64,4.99,2
602862,75,4.99,2
602863,52,8.51,1
602863,8,10.02,2
602863,168,2.47,1
602864,93,2.97,1
602864,31,7.6,1
602864,5,11.03,1
602865,6,9.01,2
602865,23,10.02,1
602866,77,4.99,1
602866,21,7.0,2
602867,182,2.77,1
602867,129,10.02,1
602868,172,2.77,1
602868,126,2.97,1
602868,119,3.98,1
602869,27,8.31,1
602869,74,5.99,2
602869,120,2.97,1
602870,177,2.47,1
602870,64,4.99,1
602871,92,2.97,2
602871,171,2.47,1
602871,131,8.51,2
602872,154,2.77,1
602872,163,1.76,3
602872,33,8.01,2
602873,82,5.49,1
602873,71,5.79,1
602873,7,12.04,1
602874,163,1.76,2
602874,160,2.27,1
602875,6,9.01,1
602875,127,2.77,1
602876,100,3.27,1
602876,86,3.98,3
602877,23,10.02,1
602877,154,2.77,3
602877,97,3.27,1
602878,114,3.78,1
