id_ticket,id_producto,precio,unidades
150770,86,3.85,2
150771,40,5.79,2
150771,17,7.35,1
150772,56,8.23,1
150772,85,3.36,1
150773,46,8.71,1
150773,6,8.71,1
150773,136,9.69,2
150774,58,6.28,1
150774,180,2.39,1
150775,134,4.82,2
150775,160,2.19,1
150775,172,2.68,1
150776,22,5.79,1
150776,14,8.71,2
150776,66,2.39,3
150777,106,0.97,3
150777,12,6.77,2
150778,93,2.87,2
150778,154,2.68,2
150778,130,9.69,2
150779,135,8.71,2
150779,1,10.66,1
150780,42,4.09,4
150780,141,2.87,1
150781,94,3.16,2
150781,88,2.87,3
150781,29,7.74,1
150782,162,2.19,1
150782,34,7.55,2
150783,123,3.16,1
150783,51,6.77,2
150784,104,0.97,2
150784,15,9.69,2
150784,80,5.31,3
150785,25,8.71,1
150785,66,2.39,1
150786,163,1.7,2
150786,93,2.87,1
150786,167,2.19,2
150787,98,3.16,3
150787,31,7.35,3
150788,105,0.97,1
150788,151,2.43,1
150788,170,2.19,2
150789,19,7.74,2
150789,47,6.77,2
150789,32,7.74,1
150790,92,2.87,2
150790,137,2.87,1
150790,86,3.85,1
150791,11,11.63,2
150791,138,3.85,1
150792,32,7.74,2
150792,148,2.19,3
150793,145,0.49,1
150793,129,9.69,1
150793,90,2.87,3
150794,82,5.31,2
150794,76,5.31,1
150794,174,2.39,2
150795,77,4.82,1
150795,24,8.52,1
150796,167,2.19,1
150796,157,0.97,1
150797,170,2.19,2
150797,160,2.19,1
150797,175,2.68,2
150798,171,2.39,1
150798,13,10.66,1
150798,48,11.63,1
150799,70,7.06,3
150799,138,3.85,2
150800,171,2.39,1
150800,25,8.71,2
150801,175,2.68,2
150801,155,2.68,2
150802,157,0.97,2
150802,108,2.68,2
150802,147,0.49,3
150803,70,7.06,1
150803,165,2.39,1
150803,58,6.28,2
150804,36,7.74,1
150804,124,4.33,2
150804,96,3.16,2
150805,9,9.69,3
150805,71,5.6,1
150806,43,4.09,2
150806,29,7.74,1
150807,2,8.71,1
150807,180,2.39,2
150807,30,8.71,1
150808,149,2.39,2
150808,17,7.35,1
150809,36,7.74,1
150809,166,2.68,1
150809,112,3.36,1
150810,58,6.28,2
150810,25,8.71,1
150810,99,3.16,2
150811,163,1.7,1
150811,36,7.74,3
150812,28,8.71,1
150812,184,5.6,1
150812,88,2.87,1
150813,63,5.11,2
150813,159,2.19,2
150813,144,0.49,2
150814,104,0.97,2
150814,177,2.39,3
150815,10,7.74,1
150815,64,4.82,3
150815,47,6.77,1
150816,58,6.28,2
150816,146,0.49,2
150816,31,7.35,1
150817,34,7.55,1
150817,130,9.69,3
150817,55,5.31,2
150818,128,3.36,1
150818,120,2.87,3
150818,97,3.16,1
150819,141,2.87,2
150819,176,2.19,1
150819,71,5.6,1
150820,97,3.16,1
150820,150,2.68,2
150821,168,2.39,3
150821,98,3.16,3
150821,100,3.16,2
150822,136,9.69,2
150822,64,4.82,1
150823,26,9.01,3
150823,66,2.39,1
150823,65,1.46,2
150824,28,8.71,1
150824,143,0.49,2
150824,32,7.74,1
150825,39,7.74,2
150825,152,2.68,1
150825,64,4.82,1
150826,110,2.87,1
150826,28,8.71,3
150827,143,0.49,2
150827,173,2.19,2
150827,47,6.77,1
150828,73,5.31,1
150828,14,8.71,1
150829,3,12.61,2
150829,88,2.87,1
150830,145,0.49,2
150830,106,0.97,1
150830,1,10.66,1
150831,114,3.65,2
150831,19,7.74,1
150831,160,2.19,1
150832,16,7.74,2
150832,36,7.74,1
150832,4,10.17,2
150833,184,5.6,1
150833,68,6.77,1
150834,122,4.82,1
150834,60,5.31,3
150834,129,9.69,1
150835,181,2.68,2
150835,139,6.57,1
150835,100,3.16,2
150836,138,3.85,1
150836,17,7.35,1
150836,40,5.79,2
150837,145,0.49,2
150837,121,6.57,2
150837,168,2.39,1
150838,125,3.36,1
150838,5,10.66,2
150839,123,3.16,2
150839,171,2.39,2
150840,83,3.85,2
150840,44,4.09,1
150840,1,10.66,2
150841,30,8.71,1
150841,138,3.85,3
150842,1,10.66,1
150842,114,3.65,2
150843,162,2.19,2
150843,89,2.87,1
150843,99,3.16,2
150844,124,4.33,1
150844,163,1.7,1
150844,74,5.79,3
150845,115,3.65,1
150845,149,2.39,1
150845,102,2.87,2
150846,31,7.35,2
150846,133,4.82,1
150846,138,3.85,1
150847,40,5.79,1
150847,62,6.77,2
150847,27,8.03,1
150848,77,4.82,2
150848,92,2.87,2
150848,114,3.65,1
150849,33,7.74,3
150849,100,3.16,1
150850,168,2.39,1
150850,40,5.79,2
150850,153,2.68,1
150851,20,7.35,2
150851,138,3.85,1
150851,22,5.79,1
150852,71,5.6,2
150852,8,9.69,1
150852,4,10.17,1
150853,130,9.69,1
150853,154,2.68,1
150853,178,2.68,1
150854,4,10.17,1
150854,124,4.33,1
150854,110,2.87,2
150855,130,9.69,2
150855,49,9.2,1
150855,176,2.19,1
150856,9,9.69,1
150856,26,9.01,1
150856,47,6.77,3
150857,37,7.74,2
150857,121,6.57,1
150858,81,5.31,1
150858,146,0.49,1
150858,26,9.01,1
150859,158,1.75,1
150859,180,2.39,4
150859,42,4.09,1
150860,121,6.57,1
150860,147,0.49,3
150861,80,5.31,1
150861,98,3.16,1
150861,90,2.87,1
150862,135,8.71,1
150862,60,5.31,2
150863,22,5.79,1
150863,171,2.39,1
150864,35,7.74,3
150864,10,7.74,1
150864,76,5.31,3
150865,160,2.19,1
150865,23,9.69,1
150865,21,6.77,2
150866,180,2.39,2
150866,180,2.39,2
150867,43,4.09,2
150867,110,2.87,2
150868,54,6.77,1
150868,120,2.87,2
150868,123,3.16,1
150869,60,5.31,2
150869,153,2.68,2
150870,170,2.19,1
150870,13,10.66,3
150870,130,9.69,2
150871,131,8.23,2
150871,99,3.16,2
150872,93,2.87,1
150872,69,6.28,1
150872,36,7.74,1
150873,151,2.43,4
150873,138,3.85,2
150873,71,5.6,1
150874,182,2.68,2
150874,178,2.68,1
150875,101,2.87,1
150875,180,2.39,3
150876,75,4.82,1
150876,147,0.49,1
150877,81,5.31,1
150877,66,2.39,1
150878,6,8.71,2
150878,39,7.74,1
150878,53,6.77,1
150879,50,8.71,1
150879,182,2.68,1
150879,122,4.82,2
150880,19,7.74,3
150880,112,3.36,1
150880,111,2.68,3
150881,117,3.85,1
150881,14,8.71,2
150882,175,2.68,2
150882,44,4.09,3
150882,165,2.39,1
150883,47,6.77,3
150883,60,5.31,4
150884,176,2.19,3
150884,14,8.71,2
150884,57,8.23,1
150885,29,7.74,1
150885,100,3.16,1
150885,14,8.71,2
150886,70,7.06,1
150886,159,2.19,2
150886,87,2.87,1
150887,10,7.74,1
150887,58,6.28,1
150887,51,6.77,1
150888,3,12.61,2
150888,184,5.6,3
150889,176,2.19,1
150889,60,5.31,2
150889,141,2.87,2
150890,140,3.36,1
150890,105,0.97,2
150890,50,8.71,1
150891,140,3.36,2
150891,105,0.97,1
150892,91,2.87,2
150892,138,3.85,1
150892,178,2.68,1
150893,127,2.68,2
150893,146,0.49,1
150894,148,2.19,2
150894,73,5.31,3
150895,163,1.7,1
150895,78,1.17,2
150895,182,2.68,1
150896,3,12.61,1
150896,9,9.69,1
150896,71,5.6,2
150897,57,8.23,2
150897,82,5.31,4
150898,181,2.68,1
150898,78,1.17,2
150898,182,2.68,2
150899,74,5.79,3
150899,26,9.01,1
150899,26,9.01,1
150900,158,1.75,2
150900,120,2.87,2
150901,152,2.68,3
150901,53,6.77,2
150902,150,2.68,1
150902,167,2.19,2
150902,153,2.68,1
150903,111,2.68,3
150903,166,2.68,2
150903,156,0.97,2
150904,23,9.69,1
150904,130,9.69,1
150905,87,2.87,1
150905,174,2.39,1
150905,118,9.69,1
150906,92,2.87,2
150906,122,4.82,1
150906,149,2.39,2
150907,166,2.68,2
150907,149,2.39,1
150908,31,7.35,3
150908,40,5.79,2
150909,49,9.2,1
150909,138,3.85,2
150910,121,6.57,1
150910,64,4.82,1
150910,115,3.65,1
150911,46,8.71,1
150911,38,7.35,1
150912,91,2.87,2
150912,53,6.77,1
150912,41,6.77,2
150913,63,5.11,2
150913,42,4.09,1
150913,48,11.63,1
150914,134,4.82,1
150914,120,2.87,1
150914,43,4.09,3
150915,55,5.31,1
150915,64,4.82,3
150916,71,5.6,1
150916,176,2.19,1
150916,183,3.65,1
150917,178,2.68,2
150917,8,9.69,1
150918,91,2.87,1
150918,99,3.16,1
150918,1,10.66,2
150919,69,6.28,2
150919,138,3.85,1
150920,2,8.71,1
150920,107,2.87,2
150921,13,10.66,1
150921,149,2.39,2
150922,115,3.65,2
150922,138,3.85,1
150922,5,10.66,1
150923,88,2.87,1
150923,21,6.77,1
150923,25,8.71,1
150924,104,0.97,3
150924,11,11.63,1
150924,132,8.23,2
150925,113,3.85,1
150925,171,2.39,1
150925,28,8.71,1
150926,26,9.01,2
150926,122,4.82,1
150927,85,3.36,1
150927,152,2.68,1
150927,62,6.77,1
150928,96,3.16,3
150928,155,2.68,3
150928,88,2.87,1
150929,153,2.68,1
150929,86,3.85,2
150929,7,11.63,1
150930,131,8.23,1
150930,126,2.87,1
150931,48,11.63,1
150931,92,2.87,1
150931,171,2.39,1
150932,65,1.46,2
150932,43,4.09,3
150933,38,7.35,1
150933,6,8.71,1
150933,65,1.46,1
150934,71,5.6,2
150934,29,7.74,1
150935,86,3.85,2
150935,57,8.23,2
150935,12,6.77,1
150936,67,7.74,1
150936,33,7.74,2
150936,33,7.74,2
150937,43,4.09,1
150937,137,2.87,2
150937,130,9.69,2
150938,154,2.68,1
150938,51,6.77,1
150938,88,2.87,1
150939,18,9.69,1
150939,86,3.85,3
150939,131,8.23,1
150940,160,2.19,2
150940,66,2.39,1
150941,137,2.87,2
150941,65,1.46,1
150941,65,1.46,1
150942,103,2.87,3
150942,181,2.68,3
150942,19,7.74,1
150943,66,2.39,1
150943,89,2.87,2
150944,158,1.75,2
150944,173,2.19,1
150944,53,6.77,1
150945,66,2.39,1
150945,118,9.69,1
150945,166,2.68,2
150946,46,8.71,3
150946,79,3.85,1
150946,144,0.49,2
150947,130,9.69,1
150947,121,6.57,1
150948,86,3.85,1
150948,124,4.33,1
150949,42,4.09,2
150949,157,0.97,2
150950,17,7.35,1
150950,183,3.65,1
150950,59,6.77,1
150951,8,9.69,2
150951,153,2.68,2
150951,30,8.71,1
150952,94,3.16,1
150952,15,9.69,2
150952,53,6.77,1
150953,155,2.68,2
150953,58,6.28,1
150953,125,3.36,2
150954,84,5.31,1
150954,183,3.65,1
150954,162,2.19,2
150955,29,7.74,1
150955,137,2.87,1
150955,82,5.31,2
150956,157,0.97,3
150956,6,8.71,1
150957,153,2.68,2
150957,135,8.71,4
150957,127,2.68,1
150958,26,9.01,2
150958,132,8.23,1
150958,117,3.85,2
150959,81,5.31,1
150959,148,2.19,3
150960,61,4.82,3
150960,175,2.68,1
150960,147,0.49,2
150961,134,4.82,2
150961,126,2.87,1
150962,36,7.74,2
150962,124,4.33,1
150963,180,2.39,2
150963,174,2.39,3
150964,12,6.77,1
150964,9,9.69,3
150964,165,2.39,3
150965,159,2.19,1
150965,41,6.77,1
150966,174,2.39,4
150966,111,2.68,3
150966,163,1.7,1
150967,71,5.6,1
150967,144,0.49,1
150967,151,2.43,2
150968,31,7.35,3
150968,136,9.69,3
150968,184,5.6,1
150969,164,2.19,1
150969,73,5.31,2
150970,50,8.71,1
150970,173,2.19,1
150971,104,0.97,1
150971,171,2.39,2
150971,73,5.31,1
150972,179,2.19,1
150972,112,3.36,4
150973,62,6.77,2
150973,75,4.82,3
150973,21,6.77,1
150974,127,2.68,2
150974,183,3.65,1
150974,73,5.31,1
150975,142,2.68,1
150975,117,3.85,1
150975,125,3.36,1
150976,164,2.19,1
150976,2,8.71,2
150976,150,2.68,1
150977,10,7.74,3
150977,104,0.97,1
150977,51,6.77,2
150978,115,3.65,1
150978,19,7.74,1
150979,8,9.69,2
150979,153,2.68,2
150980,32,7.74,2
150980,143,0.49,3
150980,21,6.77,2
150981,140,3.36,3
150981,110,2.87,1
150981,139,6.57,2
150982,168,2.39,1
150982,122,4.82,1
150982,41,6.77,1
150983,86,3.85,1
150983,158,1.75,2
150983,72,8.03,1
150984,27,8.03,1
150984,131,8.23,1
150985,128,3.36,1
150985,65,1.46,1
150985,27,8.03,2
150986,61,4.82,1
150986,168,2.39,2
150986,80,5.31,1
150987,68,6.77,1
150987,86,3.85,2
150987,118,9.69,1
150988,159,2.19,4
150988,35,7.74,1
150988,106,0.97,1
150989,20,7.35,1
150989,60,5.31,2
150989,72,8.03,2
150990,119,3.85,2
150990,163,1.7,2
150990,55,5.31,1
150991,126,2.87,1
150991,139,6.57,2
150991,2,8.71,1
150992,175,2.68,2
150992,104,0.97,2
150992,70,7.06,1
150993,133,4.82,1
150993,184,5.6,2
150993,56,8.23,1
150994,55,5.31,2
150994,36,7.74,1
150994,3,12.61,2
150995,35,7.74,1
150995,172,2.68,1
150995,135,8.71,2
150996,28,8.71,1
150996,105,0.97,2
150996,116,2.87,1
150997,150,2.68,1
150997,177,2.39,1
150997,129,9.69,2
150998,136,9.69,3
150998,88,2.87,1
150999,23,9.69,1
150999,184,5.6,3
150999,173,2.19,1
151000,82,5.31,1
151000,116,2.87,1
151000,48,11.63,2
151001,165,2.39,2
151001,36,7.74,1
151001,62,6.77,1
151002,4,10.17,1
151002,128,3.36,1
151002,107,2.87,3
151003,56,8.23,3
151003,27,8.03,1
151004,114,3.65,1
151004,130,9.69,1
151004,77,4.82,2
151005,13,10.66,1
151005,43,4.09,1
151005,38,7.35,2
151006,104,0.97,1
151006,173,2.19,2
151007,156,0.97,1
151007,130,9.69,1
151007,113,3.85,2
151008,174,2.39,2
151008,2,8.71,2
151008,159,2.19,3
151009,131,8.23,1
151009,40,5.79,2
151009,127,2.68,2
151010,164,2.19,1
151010,160,2.19,2
151010,171,2.39,3
151011,55,5.31,2
151011,114,3.65,3
151011,129,9.69,2
151012,125,3.36,1
151012,148,2.19,1
151013,88,2.87,1
151013,164,2.19,1
151014,9,9.69,1
151014,130,9.69,2
151015,93,2.87,2
151015,167,2.19,1
151016,14,8.71,3
151016,110,2.87,1
151017,109,3.36,4
151017,151,2.43,1
151017,131,8.23,1
151018,113,3.85,1
151018,24,8.52,3
151018,56,8.23,2
151019,16,7.74,2
151019,31,7.35,1
151020,72,8.03,3
151020,128,3.36,2
151021,17,7.35,2
151021,28,8.71,2
151021,168,2.39,1
151022,21,6.77,2
151022,114,3.65,1
151023,43,4.09,1
151023,136,9.69,2
151023,174,2.39,2
151024,180,2.39,1
151024,79,3.85,1
151024,168,2.39,3
151025,128,3.36,1
151025,84,5.31,2
151025,14,8.71,1
151026,66,2.39,1
151026,142,2.68,2
151026,19,7.74,2
151027,57,8.23,2
151027,119,3.85,1
151027,69,6.28,2
151028,121,6.57,1
151028,137,2.87,3
151028,183,3.65,2
151029,121,6.57,1
151029,124,4.33,2
151029,120,2.87,1
151030,14,8.71,1
151030,173,2.19,2
151030,6,8.71,1
151031,163,1.7,1
151031,144,0.49,2
151032,169,2.68,2
151032,67,7.74,2
151032,79,3.85,1
151033,157,0.97,2
151033,171,2.39,1
151033,86,3.85,1
151034,8,9.69,1
151034,96,3.16,1
151034,75,4.82,1
151035,121,6.57,1
151035,156,0.97,1
151036,21,6.77,2
151036,168,2.39,1
151036,119,3.85,1
151037,48,11.63,2
151037,167,2.19,1
151038,95,3.16,1
151038,108,2.68,2
151038,152,2.68,4
151039,68,6.77,2
151039,80,5.31,2
151039,175,2.68,1
151040,133,4.82,1
151040,48,11.63,1
151040,38,7.35,2
151041,176,2.19,2
151041,133,4.82,2
151041,5,10.66,3
151042,22,5.79,3
151042,166,2.68,2
151042,141,2.87,1
151043,16,7.74,2
151043,76,5.31,2
151043,56,8.23,3
151044,87,2.87,2
151044,121,6.57,1
151045,30,8.71,3
151045,113,3.85,1
151045,173,2.19,1
151046,22,5.79,1
151046,182,2.68,2
151046,93,2.87,3
151047,71,5.6,2
151047,170,2.19,1
151047,155,2.68,2
151048,166,2.68,2
151048,32,7.74,2
151048,73,5.31,1
151049,4,10.17,1
151049,169,2.68,2
151049,178,2.68,2
151050,124,4.33,2
151050,14,8.71,2
151051,47,6.77,1
151051,51,6.77,1
151051,92,2.87,1
151052,61,4.82,1
151052,180,2.39,4
151052,132,8.23,1
151053,78,1.17,1
151053,47,6.77,1
151054,161,2.39,2
151054,54,6.77,2
151054,12,6.77,2
151055,133,4.82,1
151055,123,3.16,1
151056,173,2.19,1
151056,177,2.39,2
151057,93,2.87,1
151057,165,2.39,2
151057,173,2.19,2
151058,36,7.74,3
151058,46,8.71,2
151058,92,2.87,1
151059,109,3.36,1
151059,39,7.74,3
151059,142,2.68,1
151060,1,10.66,1
151060,71,5.6,2
151060,105,0.97,3
151061,50,8.71,1
151061,44,4.09,1
151061,80,5.31,2
151062,1,10.66,3
151062,148,2.19,1
151062,165,2.39,1
151063,60,5.31,2
151063,128,3.36,1
151064,50,8.71,2
151064,163,1.7,2
151065,1,10.66,1
151065,113,3.85,3
151065,85,3.36,1
151066,89,2.87,2
151066,56,8.23,1
151066,10,7.74,2
151067,170,2.19,2
151067,99,3.16,3
151068,58,6.28,3
151068,121,6.57,2
151068,126,2.87,1
151069,36,7.74,3
151069,16,7.74,2
151069,116,2.87,1
151070,44,4.09,2
151070,148,2.19,2
151070,100,3.16,1
151071,9,9.69,1
151071,127,2.68,1
151072,138,3.85,1
151072,172,2.68,1
151072,1,10.66,1
151073,68,6.77,2
151073,13,10.66,1
151073,125,3.36,1
151074,64,4.82,3
151074,66,2.39,2
151074,179,2.19,3
151075,176,2.19,4
151075,18,9.69,1
151075,149,2.39,2
151076,89,2.87,1
151076,83,3.85,1
151076,16,7.74,1
151077,70,7.06,1
151077,85,3.36,2
151077,89,2.87,2
151078,144,0.49,2
151078,135,8.71,1
151078,175,2.68,2
151079,25,8.71,1
151079,63,5.11,3
151079,125,3.36,1
151080,137,2.87,4
151080,98,3.16,1
151080,28,8.71,1
151081,180,2.39,1
151081,27,8.03,3
151081,92,2.87,1
151082,69,6.28,3
151082,44,4.09,2
151082,168,2.39,2
151083,14,8.71,1
151083,69,6.28,1
151083,90,2.87,2
151084,82,5.31,2
151084,150,2.68,2
151084,58,6.28,2
151085,19,7.74,1
151085,162,2.19,1
151086,107,2.87,1
151086,133,4.82,3
151087,127,2.68,1
151087,70,7.06,2
151088,31,7.35,2
151088,62,6.77,2
151089,163,1.7,2
151089,84,5.31,1
151090,178,2.68,3
151090,176,2.19,1
151090,75,4.82,2
151091,99,3.16,1
151091,102,2.87,2
151091,168,2.39,2
151092,19,7.74,4
151092,84,5.31,1
151092,158,1.75,1
151093,110,2.87,3
151093,126,2.87,1
151093,3,12.61,2
151094,34,7.55,2
151094,70,7.06,2
151095,121,6.57,2
151095,147,0.49,2
151095,14,8.71,2
151096,73,5.31,1
151096,48,11.63,2
151096,23,9.69,4
151097,28,8.71,1
151097,98,3.16,2
151097,61,4.82,2
151098,7,11.63,1
151098,16,7.74,1
151099,94,3.16,1
151099,12,6.77,2
151100,15,9.69,1
151100,20,7.35,1
151100,4,10.17,1
151101,78,1.17,1
151101,43,4.09,2
151102,20,7.35,2
151102,162,2.19,2
151102,176,2.19,1
151103,135,8.71,1
151103,145,0.49,3
151104,127,2.68,1
151104,165,2.39,2
151105,53,6.77,1
151105,66,2.39,1
151106,68,6.77,2
151106,34,7.55,1
151106,39,7.74,1
151107,81,5.31,1
151107,59,6.77,1
151108,184,5.6,1
151108,119,3.85,2
151108,119,3.85,1
151109,5,10.66,2
151109,152,2.68,1
151109,160,2.19,1
151110,178,2.68,1
151110,13,10.66,1
151110,120,2.87,4
151111,74,5.79,1
151111,22,5.79,2
151111,115,3.65,2
151112,95,3.16,2
151112,34,7.55,1
151112,109,3.36,1
151113,133,4.82,2
151113,141,2.87,2
151113,68,6.77,2
151114,30,8.71,1
151114,157,0.97,2
151114,43,4.09,1
151115,159,2.19,2
151115,112,3.36,2
151115,70,7.06,1
151116,183,3.65,2
151116,80,5.31,1
151116,82,5.31,1
151117,84,5.31,2
151117,5,10.66,1
151117,160,2.19,1
151118,43,4.09,1
151118,132,8.23,1
151119,109,3.36,1
151119,69,6.28,2
151119,101,2.87,3
151120,161,2.39,1
151120,125,3.36,3
151120,107,2.87,2
151121,145,0.49,3
151121,128,3.36,3
151121,11,11.63,2
151122,182,2.68,2
151122,31,7.35,1
151122,111,2.68,2
151123,38,7.35,2
151123,101,2.87,1
151123,81,5.31,2
151124,168,2.39,2
151124,78,1.17,1
151124,26,9.01,1
151125,5,10.66,3
151125,154,2.68,1
151126,137,2.87,1
151126,63,5.11,3
151126,129,9.69,1
151127,151,2.43,3
151127,173,2.19,1
151127,37,7.74,2
151128,110,2.87,1
151128,55,5.31,1
151128,44,4.09,1
151129,160,2.19,1
151129,170,2.19,1
151129,160,2.19,1
151130,162,2.19,2
151130,171,2.39,1
151131,167,2.19,2
151131,22,5.79,2
151131,184,5.6,1
151132,129,9.69,3
151132,171,2.39,2
151132,169,2.68,1
151133,31,7.35,1
151133,182,2.68,1
151133,5,10.66,2
151134,112,3.36,2
151134,38,7.35,2
151134,68,6.77,2
151135,128,3.36,2
151135,143,0.49,1
151135,169,2.68,1
151136,156,0.97,1
151136,134,4.82,2
151136,172,2.68,2
151137,122,4.82,2
151137,117,3.85,2
151137,159,2.19,2
151138,138,3.85,2
151138,27,8.03,2
151138,183,3.65,3
151139,16,7.74,1
151139,160,2.19,2
151140,93,2.87,3
151140,131,8.23,1
151141,124,4.33,1
151141,6,8.71,1
151141,167,2.19,2
151142,102,2.87,2
151142,98,3.16,2
151143,12,6.77,2
151143,146,0.49,2
151144,52,8.23,1
151144,20,7.35,1
151145,106,0.97,1
151145,63,5.11,1
151146,162,2.19,1
151146,145,0.49,1
151146,130,9.69,2
151147,117,3.85,2
151147,108,2.68,1
151148,118,9.69,1
151148,81,5.31,1
151149,158,1.75,1
151149,112,3.36,1
151150,156,0.97,2
151150,150,2.68,2
151150,126,2.87,1
151151,152,2.68,1
151151,79,3.85,1
151152,60,5.31,1
151152,91,2.87,3
151152,164,2.19,2
151153,123,3.16,1
151153,111,2.68,1
151153,150,2.68,2
151154,90,2.87,2
