id_ticket,id_producto,precio,unidades
225991,148,2.17,2
225992,184,5.56,3
225992,11,11.55,1
225992,137,2.85,1
225993,115,3.62,1
225993,82,5.27,1
225994,147,0.48,1
225994,15,9.62,4
225995,76,5.27,2
225995,177,2.37,1
225996,130,9.62,2
225996,70,7.01,2
225996,61,4.78,1
225997,54,6.72,3
225997,136,9.62,2
225998,32,7.68,2
225998,111,2.66,1
225999,97,3.14,1
225999,114,3.62,1
225999,182,2.66,2
226000,11,11.55,1
226000,40,5.75,4
226001,15,9.62,1
226001,11,11.55,3
226002,67,7.68,1
226002,148,2.17,1
226003,132,8.17,1
226003,36,7.68,1
226003,48,11.55,1
226004,115,3.62,3
226004,88,2.85,2
226004,3,12.52,4
226005,91,2.85,3
226005,64,4.78,1
226005,78,1.16,3
226006,75,4.78,2
226006,62,6.72,2
226006,5,10.58,3
226007,74,5.75,2
226007,175,2.66,1
226008,58,6.23,2
226008,183,3.62,1
226008,49,9.13,1
226009,160,2.17,1
226009,93,2.85,4
226009,171,2.37,1
226010,135,8.65,1
226010,162,2.17,1
226011,54,6.72,3
226011,167,2.17,3
226011,175,2.66,1
226012,125,3.33,1
226012,26,8.94,1
226012,37,7.68,1
226013,158,1.74,1
226013,97,3.14,1
226013,123,3.14,2
226014,136,9.62,1
226014,25,8.65,2
226014,159,2.17,1
226015,21,6.72,2
226015,75,4.78,2
226015,132,8.17,1
226016,112,3.33,2
226016,2,8.65,2
226016,120,2.85,1
226017,67,7.68,2
226017,122,4.78,2
226017,35,7.68,1
226018,115,3.62,1
226018,168,2.37,1
226019,169,2.66,1
226019,76,5.27,3
226020,46,8.65,1
226020,98,3.14,3
226021,48,11.55,1
226021,2,8.65,1
226022,13,10.58,2
226022,174,2.37,1
226023,157,0.97,1
226023,82,5.27,2
226023,96,3.14,2
226024,177,2.37,1
226024,162,2.17,2
226025,98,3.14,3
226025,22,5.75,1
226025,146,0.48,3
226026,61,4.78,1
226026,79,3.82,1
226027,38,7.3,2
226027,110,2.85,2
226027,25,8.65,2
226028,127,2.66,2
226028,129,9.62,2
226028,85,3.33,2
226029,55,5.27,1
226029,162,2.17,2
226029,149,2.37,1
226030,147,0.48,1
226030,9,9.62,2
226030,138,3.82,1
226031,85,3.33,1
226031,45,4.06,1
226031,177,2.37,2
226032,138,3.82,3
226032,72,7.97,2
226033,8,9.62,3
226033,120,2.85,1
226033,66,2.37,1
226034,48,11.55,1
226034,1,10.58,1
226034,139,6.52,2
226035,48,11.55,3
226035,119,3.82,1
226035,34,7.49,1
226036,148,2.17,1
226036,84,5.27,2
226037,123,3.14,1
226037,121,6.52,2
226037,95,3.14,1
226038,28,8.65,4
226038,155,2.66,1
226038,128,3.33,1
226039,97,3.14,1
226039,174,2.37,1
226039,177,2.37,1
226040,139,6.52,1
226040,152,2.66,1
226040,41,6.72,1
226041,50,8.65,1
226041,45,4.06,1
226041,131,8.17,1
226042,168,2.37,1
226042,101,2.85,2
226043,167,2.17,1
226043,175,2.66,1
226043,152,2.66,1
226044,15,9.62,2
226044,124,4.3,1
226044,7,11.55,2
226045,51,6.72,2
226045,40,5.75,1
226046,35,7.68,1
226046,25,8.65,2
226047,17,7.3,2
226047,33,7.68,2
226048,38,7.3,2
226048,93,2.85,2
226049,27,7.97,1
226049,65,1.45,1
226050,76,5.27,1
226050,72,7.97,1
226051,127,2.66,1
226051,25,8.65,1
226051,152,2.66,1
226052,26,8.94,2
226052,37,7.68,1
226052,12,6.72,1
226053,38,7.3,1
226053,21,6.72,1
226054,180,2.37,1
226054,90,2.85,1
226054,171,2.37,1
226055,81,5.27,1
226055,3,12.52,1
226056,152,2.66,1
226056,33,7.68,2
226056,142,2.66,2
226057,161,2.37,2
226057,141,2.85,2
226057,61,4.78,2
226058,146,0.48,1
226058,68,6.72,2
226059,42,4.06,1
226059,91,2.85,1
226059,3,12.52,2
226060,20,7.3,1
226060,46,8.65,3
226060,162,2.17,2
226061,138,3.82,3
226061,121,6.52,1
226062,95,3.14,1
226062,134,4.78,2
226062,113,3.82,1
226063,31,7.3,1
226063,62,6.72,1
226064,63,5.07,2
226064,71,5.56,2
226065,36,7.68,3
226065,141,2.85,1
226065,65,1.45,2
226066,21,6.72,2
226066,95,3.14,1
226066,86,3.82,2
226067,95,3.14,2
226067,41,6.72,2
226068,146,0.48,2
226068,24,8.46,3
226068,160,2.17,1
226069,5,10.58,1
226069,109,3.33,3
226070,113,3.82,2
226070,56,8.17,2
226071,88,2.85,2
226071,93,2.85,2
226071,28,8.65,2
226072,179,2.17,1
226072,134,4.78,1
226072,1,10.58,1
226073,51,6.72,1
226073,134,4.78,2
226073,172,2.66,2
226074,169,2.66,2
226074,49,9.13,2
226074,172,2.66,1
226075,21,6.72,3
226075,125,3.33,1
226075,29,7.68,1
226076,89,2.85,1
226076,96,3.14,1
226077,174,2.37,3
226077,95,3.14,3
226078,118,9.62,2
226078,47,6.72,2
226078,156,0.97,2
226079,96,3.14,2
226079,170,2.17,2
226079,157,0.97,3
226080,150,2.66,1
226080,168,2.37,1
226080,20,7.3,1
226081,53,6.72,1
226081,165,2.37,1
226082,163,1.69,1
226082,59,6.72,1
226083,128,3.33,1
226083,179,2.17,1
226084,22,5.75,2
226084,44,4.06,1
226085,79,3.82,2
226085,9,9.62,2
226086,20,7.3,1
226086,134,4.78,2
226086,96,3.14,3
226087,150,2.66,2
226087,115,3.62,2
226088,170,2.17,3
226088,156,0.97,2
226088,151,2.42,1
226089,90,2.85,1
226089,148,2.17,3
226089,102,2.85,1
226090,61,4.78,2
226090,96,3.14,1
226091,108,2.66,2
226091,12,6.72,1
226091,75,4.78,2
226092,10,7.68,3
226092,36,7.68,2
226092,92,2.85,1
226093,183,3.62,2
226093,182,2.66,2
226093,6,8.65,1
226094,106,0.97,1
226094,140,3.33,2
226094,169,2.66,2
226095,36,7.68,3
226095,136,9.62,2
226095,61,4.78,1
226096,135,8.65,1
226096,40,5.75,2
226097,124,4.3,1
226097,119,3.82,3
226097,35,7.68,2
226098,158,1.74,1
226098,153,2.66,3
226098,114,3.62,2
226099,83,3.82,1
226099,151,2.42,1
226099,90,2.85,3
226100,28,8.65,1
226100,174,2.37,2
226100,96,3.14,1
226101,138,3.82,2
226101,18,9.62,1
226101,179,2.17,1
226102,146,0.48,1
226102,10,7.68,3
226102,51,6.72,1
226103,75,4.78,2
226103,83,3.82,2
226103,47,6.72,1
226104,45,4.06,1
226104,12,6.72,1
226104,49,9.13,2
226105,86,3.82,2
226105,162,2.17,2
226106,155,2.66,1
226106,28,8.65,3
226106,182,2.66,2
226107,137,2.85,2
226107,151,2.42,3
226107,47,6.72,2
226108,117,3.82,1
226108,145,0.48,2
226108,61,4.78,1
226109,116,2.85,1
226109,93,2.85,2
226109,163,1.69,1
226110,27,7.97,2
226110,85,3.33,3
226111,98,3.14,1
226111,56,8.17,1
226111,3,12.52,3
226112,98,3.14,2
226112,130,9.62,2
226113,2,8.65,1
226113,92,2.85,1
226113,59,6.72,2
226114,132,8.17,2
226114,163,1.69,2
226114,151,2.42,1
226115,120,2.85,1
226115,174,2.37,1
226115,28,8.65,1
226116,148,2.17,2
226116,77,4.78,1
226117,137,2.85,1
226117,163,1.69,3
226118,33,7.68,1
226118,88,2.85,3
226118,160,2.17,2
226119,94,3.14,1
226119,10,7.68,2
226119,19,7.68,1
226120,99,3.14,2
226120,159,2.17,2
226120,32,7.68,1
226121,63,5.07,2
226121,85,3.33,2
226121,175,2.66,2
226122,153,2.66,1
226122,131,8.17,1
226122,151,2.42,1
226123,38,7.3,1
226123,184,5.56,1
226124,48,11.55,1
226124,182,2.66,1
226125,75,4.78,2
226125,23,9.62,1
226125,167,2.17,2
226126,157,0.97,2
226126,147,0.48,3
226127,159,2.17,3
226127,69,6.23,2
226127,48,11.55,1
226128,76,5.27,2
226128,148,2.17,1
226129,60,5.27,2
226129,179,2.17,2
226129,97,3.14,1
226130,46,8.65,1
226130,174,2.37,1
226130,65,1.45,2
226131,73,5.27,1
226131,151,2.42,1
226132,164,2.17,3
226132,97,3.14,2
226132,5,10.58,1
226133,152,2.66,1
226133,111,2.66,1
226134,29,7.68,1
226134,104,0.97,1
226135,148,2.17,1
226135,129,9.62,1
226136,183,3.62,2
226136,2,8.65,2
226136,99,3.14,3
226137,117,3.82,1
226137,51,6.72,1
226137,101,2.85,2
226138,6,8.65,2
226138,38,7.3,3
226138,152,2.66,2
226139,32,7.68,1
226139,92,2.85,2
226139,39,7.68,2
226140,33,7.68,3
226140,14,8.65,3
226140,53,6.72,2
226141,124,4.3,1
226141,169,2.66,1
226142,106,0.97,2
226142,79,3.82,1
226142,110,2.85,2
226143,161,2.37,2
226143,122,4.78,1
226144,95,3.14,1
226144,52,8.17,2
226144,107,2.85,1
226145,140,3.33,3
226145,155,2.66,1
226145,131,8.17,2
226146,40,5.75,2
226146,23,9.62,4
226147,61,4.78,2
226147,107,2.85,1
226147,22,5.75,1
226148,144,0.48,2
226148,131,8.17,1
226148,127,2.66,3
226149,73,5.27,2
226149,179,2.17,1
226150,127,2.66,3
226150,166,2.66,2
226151,94,3.14,1
226151,21,6.72,1
226152,37,7.68,2
226152,112,3.33,1
226152,74,5.75,1
226153,36,7.68,3
226153,128,3.33,1
226154,18,9.62,3
226154,172,2.66,2
226155,24,8.46,1
226155,39,7.68,1
226156,83,3.82,4
226156,132,8.17,1
226156,154,2.66,2
226157,92,2.85,2
226157,162,2.17,2
226158,3,12.52,3
226158,59,6.72,2
226158,31,7.3,1
226159,170,2.17,3
226159,129,9.62,1
226159,122,4.78,2
226160,172,2.66,2
226160,143,0.48,1
226160,128,3.33,2
226161,77,4.78,1
226161,21,6.72,2
226161,105,0.97,1
226162,98,3.14,2
226162,31,7.3,2
226162,3,12.52,2
226163,65,1.45,1
226163,1,10.58,3
226163,111,2.66,2
226164,173,2.17,2
226164,95,3.14,1
226164,33,7.68,2
226165,94,3.14,1
226165,126,2.85,1
226165,153,2.66,2
226166,109,3.33,3
226166,33,7.68,1
226166,155,2.66,2
226167,63,5.07,2
226167,162,2.17,2
226167,69,6.23,2
226168,39,7.68,2
226168,112,3.33,1
226169,124,4.3,1
226169,176,2.17,1
226169,128,3.33,1
226170,161,2.37,1
226170,84,5.27,2
226170,29,7.68,2
226171,148,2.17,1
226171,142,2.66,1
226172,44,4.06,2
226172,171,2.37,1
226172,110,2.85,1
226173,31,7.3,1
226173,39,7.68,1
226174,53,6.72,3
226174,172,2.66,1
226175,38,7.3,1
226175,57,8.17,1
226176,178,2.66,3
226176,113,3.82,1
226177,116,2.85,2
226177,115,3.62,3
226177,164,2.17,2
226178,179,2.17,1
226178,37,7.68,1
226178,57,8.17,2
226179,101,2.85,1
226179,27,7.97,1
226180,53,6.72,1
226180,169,2.66,1
226180,32,7.68,2
226181,136,9.62,1
226181,143,0.48,4
226182,141,2.85,1
226182,93,2.85,1
226183,120,2.85,1
226183,16,7.68,3
226183,108,2.66,2
226184,62,6.72,1
226184,91,2.85,2
226184,76,5.27,2
226185,159,2.17,3
226185,183,3.62,1
226185,112,3.33,3
226186,141,2.85,1
226186,78,1.16,2
226186,59,6.72,1
226187,54,6.72,1
226187,24,8.46,3
226188,148,2.17,1
226188,131,8.17,2
226188,50,8.65,3
226189,42,4.06,2
226189,76,5.27,1
226189,110,2.85,1
226190,125,3.33,1
226190,103,2.85,2
226190,76,5.27,2
226191,108,2.66,2
226191,46,8.65,2
226191,156,0.97,2
226192,98,3.14,1
226192,176,2.17,2
226192,147,0.48,2
226193,36,7.68,2
226193,62,6.72,2
226193,100,3.14,2
226194,114,3.62,4
226194,94,3.14,1
226195,149,2.37,1
226195,85,3.33,1
226195,149,2.37,1
226196,6,8.65,1
226196,181,2.66,1
226196,106,0.97,2
226197,51,6.72,1
226197,106,0.97,1
226198,4,10.1,3
226198,156,0.97,1
226198,1,10.58,2
226199,53,6.72,1
226199,40,5.75,1
226199,155,2.66,1
226200,33,7.68,3
226200,14,8.65,1
226201,100,3.14,1
226201,156,0.97,2
226201,66,2.37,1
226202,184,5.56,1
226202,78,1.16,1
226202,88,2.85,3
226203,36,7.68,1
226203,97,3.14,1
226203,148,2.17,1
226204,118,9.62,1
226204,63,5.07,3
226205,7,11.55,2
226205,19,7.68,2
226205,69,6.23,2
226206,15,9.62,2
226206,27,7.97,2
226206,89,2.85,2
226207,18,9.62,1
226207,37,7.68,1
226208,98,3.14,1
226208,92,2.85,1
226208,2,8.65,1
226209,115,3.62,1
226209,130,9.62,3
226209,22,5.75,2
226210,129,9.62,3
226210,159,2.17,3
226210,127,2.66,1
226211,161,2.37,2
226211,98,3.14,1
226212,108,2.66,3
226212,84,5.27,2
226212,109,3.33,2
226213,105,0.97,1
226213,19,7.68,1
226214,144,0.48,3
226214,25,8.65,1
226214,134,4.78,2
226215,13,10.58,2
226215,18,9.62,2
226216,43,4.06,1
226216,50,8.65,1
226217,48,11.55,2
226217,20,7.3,1
226217,21,6.72,1
226218,11,11.55,1
226218,67,7.68,3
226218,158,1.74,1
226219,154,2.66,1
226219,61,4.78,3
226220,155,2.66,2
226220,36,7.68,2
226220,159,2.17,1
226221,108,2.66,1
226221,21,6.72,1
226222,6,8.65,2
226222,11,11.55,1
226223,123,3.14,1
226223,158,1.74,1
226223,180,2.37,2
226224,73,5.27,1
226224,110,2.85,1
226224,181,2.66,1
226225,38,7.3,1
226225,109,3.33,3
226226,167,2.17,1
226226,73,5.27,1
226226,126,2.85,3
226227,127,2.66,2
226227,7,11.55,1
226227,26,8.94,1
226228,102,2.85,1
226228,137,2.85,1
226228,102,2.85,2
226229,124,4.3,3
226229,94,3.14,1
226230,116,2.85,1
226230,138,3.82,3
226230,139,6.52,1
226231,5,10.58,2
226231,104,0.97,1
226231,184,5.56,2
226232,70,7.01,1
226232,103,2.85,1
226232,6,8.65,2
226233,158,1.74,2
226233,57,8.17,2
226234,104,0.97,2
226234,146,0.48,2
226235,178,2.66,1
226235,180,2.37,2
226235,8,9.62,1
226236,183,3.62,2
226236,70,7.01,1
226236,66,2.37,2
226237,31,7.3,2
226237,171,2.37,2
226238,152,2.66,1
226238,143,0.48,1
226238,108,2.66,2
226239,103,2.85,2
226239,71,5.56,1
226240,45,4.06,1
226240,122,4.78,2
226241,100,3.14,1
226241,40,5.75,1
226242,138,3.82,1
226242,159,2.17,3
226243,131,8.17,2
226243,136,9.62,3
226243,7,11.55,2
226244,122,4.78,2
226244,96,3.14,1
226244,110,2.85,2
226245,179,2.17,1
226245,123,3.14,2
226245,163,1.69,2
226246,149,2.37,1
226246,9,9.62,1
226246,51,6.72,2
226247,7,11.55,2
226247,5,10.58,2
226248,45,4.06,2
226248,50,8.65,2
226249,166,2.66,1
226249,18,9.62,1
226249,46,8.65,1
226250,105,0.97,2
226250,34,7.49,1
226250,137,2.85,2
226251,81,5.27,1
226251,63,5.07,3
226252,159,2.17,1
226252,31,7.3,2
226252,64,4.78,2
226253,21,6.72,2
226253,92,2.85,2
226254,2,8.65,1
226254,183,3.62,1
226254,65,1.45,2
226255,14,8.65,1
226255,39,7.68,1
226255,153,2.66,1
226256,73,5.27,1
226256,99,3.14,2
226256,87,2.85,1
226257,139,6.52,2
226257,162,2.17,2
226258,54,6.72,1
226258,82,5.27,1
226259,98,3.14,1
226259,10,7.68,1
226260,128,3.33,1
226260,167,2.17,2
226260,43,4.06,2
226261,81,5.27,1
226261,21,6.72,1
226262,171,2.37,1
226262,170,2.17,1
226262,41,6.72,1
226263,97,3.14,1
226263,9,9.62,1
226263,63,5.07,1
226264,104,0.97,2
226264,181,2.66,1
226264,129,9.62,3
226265,173,2.17,1
226265,58,6.23,1
226265,116,2.85,2
226266,59,6.72,2
226266,76,5.27,2
226267,110,2.85,2
226267,65,1.45,2
226267,45,4.06,1
226268,1,10.58,3
226268,39,7.68,2
226269,29,7.68,2
226269,66,2.37,1
226270,4,10.1,1
226270,10,7.68,1
226270,3,12.52,2
226271,97,3.14,2
226271,88,2.85,3
226271,8,9.62,1
226272,17,7.3,1
226272,136,9.62,2
226272,35,7.68,4
226273,119,3.82,1
226273,147,0.48,2
226274,157,0.97,2
226274,81,5.27,1
226275,86,3.82,2
226275,115,3.62,2
226275,166,2.66,2
226276,158,1.74,1
226276,23,9.62,2
226276,145,0.48,2
226277,123,3.14,1
226277,91,2.85,2
226278,116,2.85,3
226278,3,12.52,1
226278,30,8.65,2
226279,149,2.37,1
226279,76,5.27,2
226280,74,5.75,1
226280,30,8.65,2
226280,74,5.75,1
226281,89,2.85,2
226281,182,2.66,1
226282,176,2.17,1
226282,48,11.55,1
226283,29,7.68,4
226283,168,2.37,1
226283,62,6.72,1
226284,2,8.65,1
226284,124,4.3,1
226284,119,3.82,2
226285,169,2.66,1
226285,140,3.33,2
226285,138,3.82,1
226286,119,3.82,2
226286,37,7.68,1
226286,88,2.85,1
226287,34,7.49,1
226287,13,10.58,3
226288,78,1.16,1
226288,148,2.17,2
226288,126,2.85,1
226289,141,2.85,1
226289,6,8.65,1
226290,127,2.66,1
226290,23,9.62,2
226291,180,2.37,1
226291,165,2.37,2
226292,40,5.75,1
226292,74,5.75,1
226292,178,2.66,1
226293,57,8.17,1
226293,63,5.07,1
226293,142,2.66,2
226294,100,3.14,1
226294,68,6.72,2
226294,18,9.62,1
226295,90,2.85,2
226295,138,3.82,1
226295,30,8.65,3
226296,128,3.33,1
226296,133,4.78,2
226296,167,2.17,2
226297,113,3.82,3
226297,139,6.52,1
226297,146,0.48,2
226298,33,7.68,2
226298,84,5.27,2
226298,62,6.72,3
226299,35,7.68,1
226299,121,6.52,2
226300,59,6.72,3
226300,17,7.3,1
226301,29,7.68,2
226301,88,2.85,1
226301,90,2.85,2
226302,139,6.52,1
226302,84,5.27,2
226303,64,4.78,1
226303,75,4.78,1
226303,20,7.3,2
226304,157,0.97,3
226304,10,7.68,1
226304,30,8.65,2
226305,51,6.72,2
226305,166,2.66,3
226305,82,5.27,2
226306,20,7.3,1
226306,168,2.37,3
226306,15,9.62,2
226307,83,3.82,1
226307,49,9.13,1
226307,90,2.85,3
226308,111,2.66,1
226308,16,7.68,1
226308,89,2.85,2
226309,6,8.65,1
226309,164,2.17,3
226310,9,9.62,3
226310,109,3.33,2
226310,39,7.68,1
226311,12,6.72,2
226311,3,12.52,2
226311,180,2.37,1
226312,151,2.42,1
226312,37,7.68,1
226312,88,2.85,2
226313,4,10.1,2
226313,161,2.37,2
226314,138,3.82,1
226314,167,2.17,1
226315,154,2.66,1
226315,175,2.66,1
226315,78,1.16,1
226316,107,2.85,1
226316,36,7.68,1
226317,148,2.17,1
226317,22,5.75,2
226318,29,7.68,3
226318,59,6.72,1
226319,28,8.65,1
226319,23,9.62,1
226319,37,7.68,2
226320,77,4.78,3
226320,104,0.97,2
226320,102,2.85,2
226321,114,3.62,1
226321,131,8.17,2
226321,120,2.85,1
226322,69,6.23,4
226322,13,10.58,1
226323,23,9.62,1
226323,141,2.85,1
226323,81,5.27,2
226324,145,0.48,1
226324,123,3.14,1
226324,112,3.33,2
226325,138,3.82,1
226325,113,3.82,1
226326,178,2.66,1
226326,176,2.17,1
226326,11,11.55,3
226327,62,6.72,3
226327,28,8.65,2
226328,158,1.74,1
226328,147,0.48,1
226329,35,7.68,3
226329,82,5.27,1
226330,125,3.33,1
226330,169,2.66,1
226331,20,7.3,3
226331,117,3.82,1
226332,130,9.62,2
226332,2,8.65,3
226332,124,4.3,3
226333,156,0.97,2
226333,10,7.68,1
226334,60,5.27,2
226334,21,6.72,2
226334,30,8.65,2
226335,177,2.37,1
226335,129,9.62,1
226335,29,7.68,1
226336,45,4.06,3
226336,38,7.3,4
226336,78,1.16,3
226337,72,7.97,1
226337,78,1.16,1
226337,28,8.65,1
226338,29,7.68,1
226338,6,8.65,3
226338,126,2.85,2
226339,41,6.72,1
226339,31,7.3,1
226339,173,2.17,2
226340,34,7.49,1
226340,56,8.17,3
226340,144,0.48,3
226341,71,5.56,1
226341,138,3.82,1
226341,120,2.85,2
226342,79,3.82,2
226342,101,2.85,1
226342,123,3.14,1
226343,94,3.14,2
226343,40,5.75,2
226344,81,5.27,2
226344,65,1.45,2
226344,132,8.17,2
226345,85,3.33,1
226345,73,5.27,1
226345,126,2.85,2
226346,182,2.66,1
226346,1,10.58,1
226346,63,5.07,1
226347,64,4.78,2
226347,97,3.14,2
226348,117,3.82,4
226348,56,8.17,1
226348,38,7.3,1
226349,181,2.66,2
226349,54,6.72,2
226350,43,4.06,3
226350,78,1.16,1
226351,162,2.17,1
226351,158,1.74,1
226351,157,0.97,2
226352,95,3.14,3
226352,157,0.97,1
226352,57,8.17,1
226353,134,4.78,1
226353,86,3.82,1
226353,74,5.75,2
226354,132,8.17,2
226354,21,6.72,2
226354,140,3.33,1
226355,100,3.14,2
226355,165,2.37,3
226355,94,3.14,1
226356,184,5.56,1
226356,137,2.85,1
226356,140,3.33,2
226357,64,4.78,2
226357,57,8.17,2
226357,109,3.33,1
226358,104,0.97,2
226358,25,8.65,2
226359,7,11.55,2
226359,23,9.62,1
226360,55,5.27,2
226360,30,8.65,2
226361,158,1.74,3
226361,159,2.17,1
226361,106,0.97,1
226362,81,5.27,1
226362,181,2.66,3
226362,59,6.72,2
226363,147,0.48,1
226363,119,3.82,1
226364,162,2.17,1
226364,145,0.48,1
226365,161,2.37,3
226365,71,5.56,1
226365,135,8.65,2
226366,18,9.62,1
226366,86,3.82,2
226366,30,8.65,1
226367,44,4.06,1
226367,100,3.14,2
226367,159,2.17,3
226368,178,2.66,4
226368,174,2.37,1
226368,147,0.48,2
226369,110,2.85,1
226369,96,3.14,1
226370,66,2.37,1
226370,117,3.82,1
226370,128,3.33,1
226371,111,2.66,1
226371,157,0.97,1
226371,152,2.66,1
226372,169,2.66,1
226372,87,2.85,3
226372,128,3.33,2
226373,21,6.72,1
226373,7,11.55,2
226373,130,9.62,1
226374,9,9.62,1
226374,44,4.06,1
226374,50,8.65,1
226375,175,2.66,1
226375,35,7.68,1
226376,106,0.97,1
226376,28,8.65,1
226376,6,8.65,1
226377,84,5.27,2
226377,1,10.58,1
226378,106,0.97,2
226378,173,2.17,2
226378,112,3.33,1
226379,165,2.37,1
226379,52,8.17,2
226379,73,5.27,1
226380,120,2.85,1
226380,86,3.82,1
226380,136,9.62,1
226381,88,2.85,2
226381,66,2.37,1
226381,130,9.62,3
226382,3,12.52,1
226382,3,12.52,1
226382,114,3.62,2
226383,179,2.17,3
226383,35,7.68,1
226383,158,1.74,1
226384,134,4.78,1
226384,177,2.37,2
226384,124,4.3,2
226385,100,3.14,1
226385,32,7.68,1
226385,168,2.37,1
226386,3,12.52,2
226386,151,2.42,2
226386,117,3.82,1
226387,94,3.14,3
226387,153,2.66,1
226387,102,2.85,2
226388,179,2.17,3
226388,38,7.3,3
226388,112,3.33,2
226389,166,2.66,3
226389,152,2.66,1
226389,35,7.68,1
226390,121,6.52,2
226390,72,7.97,2
226391,118,9.62,2
226391,43,4.06,1
226391,123,3.14,3
226392,167,2.17,1
226392,184,5.56,1
226392,170,2.17,1
226393,49,9.13,2
226393,87,2.85,1
226393,158,1.74,2
226394,160,2.17,2
226394,82,5.27,2
226394,153,2.66,2
226395,108,2.66,1
226395,109,3.33,3
226395,123,3.14,2
226396,87,2.85,2
226396,174,2.37,3
226396,32,7.68,2
226397,173,2.17,1
226397,128,3.33,2
226397,171,2.37,1
226398,71,5.56,1
226398,49,9.13,2
226398,3,12.52,1
226399,68,6.72,3
226399,2,8.65,2
226400,64,4.78,2
226400,49,9.13,1
226400,117,3.82,3
226401,143,0.48,1
226401,107,2.85,2
226401,163,1.69,4
226402,60,5.27,1
226402,91,2.85,2
226403,22,5.75,1
226403,22,5.75,2
226404,31,7.3,2
226404,153,2.66,1
226404,116,2.85,2
226405,181,2.66,1
226405,101,2.85,1
226405,114,3.62,3
226406,165,2.37,3
226406,99,3.14,2
226406,151,2.42,1
226407,160,2.17,1
226407,59,6.72,1
226408,75,4.78,2
226408,46,8.65,1
226408,125,3.33,2
226409,151,2.42,1
226409,107,2.85,2
