id_ticket,id_producto,precio,unidades
301336,95,3.28,1
301337,26,9.33,2
301337,125,3.48,2
301337,21,7.01,1
301338,123,3.28,1
301338,28,9.03,2
301339,72,8.33,2
301339,123,3.28,2
301339,157,1.01,2
301340,137,2.98,1
301340,160,2.27,2
301340,19,8.02,2
301341,13,11.05,2
301341,180,2.47,2
301342,157,1.01,2
301342,53,7.01,1
301343,119,3.99,3
301343,99,3.28,1
301344,151,2.52,3
301344,15,10.04,3
301344,44,4.24,1
301345,28,9.03,3
301345,49,9.54,1
301345,171,2.47,1
301346,77,5.0,1
301346,146,0.5,2
301347,74,6.0,1
301347,183,3.78,1
301348,116,2.98,1
301348,154,2.78,2
301348,98,3.28,1
301349,131,8.53,1
301349,4,10.55,1
301349,83,3.99,1
301350,62,7.01,3
301350,17,7.62,2
301350,21,7.01,1
301351,113,3.99,2
301351,144,0.5,4
301351,150,2.78,2
301352,104,1.01,2
301352,18,10.04,2
301352,40,6.0,1
301353,168,2.47,2
301353,55,5.5,1
301354,177,2.47,2
301354,121,6.81,2
301354,29,8.02,1
301355,146,0.5,2
301355,110,2.98,1
301355,132,8.53,1
301356,19,8.02,3
301356,100,3.28,1
301356,42,4.24,1
301357,63,5.3,1
301357,166,2.78,2
301358,108,2.78,2
301358,174,2.47,3
301358,117,3.99,1
301359,115,3.78,4
301359,9,10.04,2
301359,27,8.33,2
301360,160,2.27,3
301360,76,5.5,1
301360,41,7.01,2
301361,14,9.03,2
301361,127,2.78,2
301362,139,6.81,2
301362,157,1.01,1
301363,92,2.98,1
301363,183,3.78,1
301364,30,9.03,1
301364,133,5.0,2
301365,153,2.78,2
301365,63,5.3,1
301365,164,2.27,1
301366,151,2.52,1
301366,85,3.48,2
301367,22,6.0,1
301367,16,8.02,1
301367,52,8.53,1
301368,10,8.02,3
301368,58,6.51,3
301368,110,2.98,1
301369,50,9.03,1
301369,183,3.78,2
301370,161,2.47,1
301370,39,8.02,2
301370,69,6.51,1
301371,42,4.24,2
301371,13,11.05,3
301371,15,10.04,1
301372,181,2.78,2
301372,35,8.02,1
301373,5,11.05,2
301373,35,8.02,2
301374,87,2.98,1
301374,90,2.98,2
301375,140,3.48,1
301375,87,2.98,1
301375,115,3.78,1
301376,75,5.0,1
301376,44,4.24,1
301376,148,2.27,2
301377,124,4.49,1
301377,131,8.53,3
301378,129,10.04,1
301378,162,2.27,3
301379,140,3.48,1
301379,86,3.99,2
301380,103,2.98,1
301380,156,1.01,1
301380,169,2.78,1
301381,65,1.51,1
301381,173,2.27,3
301382,141,2.98,3
301382,44,4.24,4
301382,174,2.47,1
301383,123,3.28,1
301383,34,7.82,2
301384,171,2.47,2
301384,9,10.04,2
301384,82,5.5,1
301385,175,2.78,2
301385,5,11.05,2
301386,165,2.47,3
301386,40,6.0,3
301386,32,8.02,1
301387,4,10.55,2
301387,113,3.99,1
301387,28,9.03,3
301388,159,2.27,2
301388,98,3.28,1
301389,182,2.78,2
301389,175,2.78,2
301390,43,4.24,3
301390,30,9.03,1
301391,135,9.03,2
301391,84,5.5,1
301392,141,2.98,1
301392,166,2.78,2
301392,42,4.24,1
301393,70,7.32,1
301393,181,2.78,1
301393,177,2.47,1
301394,100,3.28,1
301394,132,8.53,1
301395,63,5.3,1
301395,118,10.04,1
301396,123,3.28,1
301396,47,7.01,2
301396,120,2.98,1
301397,181,2.78,1
301397,100,3.28,1
301397,117,3.99,1
301398,84,5.5,1
301398,175,2.78,2
301398,20,7.62,2
301399,101,2.98,1
301399,1,11.05,1
301400,96,3.28,1
301400,38,7.62,2
301400,80,5.5,2
301401,69,6.51,1
301401,100,3.28,1
301401,84,5.5,1
301402,145,0.5,1
301402,86,3.99,1
301402,38,7.62,2
301403,183,3.78,3
301403,18,10.04,1
301404,143,0.5,1
301404,93,2.98,2
301404,163,1.77,2
301405,135,9.03,1
301405,160,2.27,3
301405,43,4.24,1
301406,2,9.03,2
301406,69,6.51,3
301407,92,2.98,1
301407,152,2.78,2
301408,148,2.27,2
301408,133,5.0,1
301409,106,1.01,1
301409,169,2.78,2
301410,6,9.03,2
301410,180,2.47,1
301411,15,10.04,3
301411,32,8.02,1
301411,49,9.54,2
301412,16,8.02,2
301412,115,3.78,2
301412,63,5.3,1
301413,161,2.47,1
301413,154,2.78,1
301413,151,2.52,2
301414,106,1.01,2
301414,79,3.99,2
301414,131,8.53,2
301415,44,4.24,1
301415,103,2.98,1
301416,158,1.82,1
301416,12,7.01,1
301417,154,2.78,3
301417,147,0.5,2
301417,15,10.04,1
301418,11,12.06,2
301418,89,2.98,1
301419,22,6.0,1
301419,77,5.0,1
301419,144,0.5,1
301420,170,2.27,4
301420,105,1.01,2
301420,99,3.28,1
301421,54,7.01,2
301421,45,4.24,1
301422,119,3.99,1
301422,7,12.06,1
301422,32,8.02,1
301423,8,10.04,2
301423,68,7.01,2
301423,48,12.06,3
301424,87,2.98,3
301424,29,8.02,1
301425,93,2.98,2
301425,47,7.01,1
301425,53,7.01,1
301426,10,8.02,1
301426,18,10.04,1
301427,26,9.33,3
301427,155,2.78,1
301427,135,9.03,1
301428,91,2.98,1
301428,70,7.32,3
301428,80,5.5,1
301429,119,3.99,2
301429,151,2.52,2
301429,4,10.55,2
301430,94,3.28,1
301430,19,8.02,1
301430,153,2.78,4
301431,167,2.27,1
301431,148,2.27,1
301431,47,7.01,2
301432,70,7.32,1
301432,111,2.78,3
301432,135,9.03,2
301433,95,3.28,2
301433,26,9.33,2
301433,140,3.48,2
301434,25,9.03,3
301434,96,3.28,1
301434,146,0.5,1
301435,55,5.5,2
301435,180,2.47,4
301435,138,3.99,2
301436,39,8.02,2
301436,30,9.03,2
301437,57,8.53,2
301437,44,4.24,3
301437,105,1.01,3
301438,173,2.27,1
301438,29,8.02,3
301439,73,5.5,4
301439,17,7.62,1
301439,5,11.05,4
301440,33,8.02,1
301440,108,2.78,2
301441,80,5.5,1
301441,19,8.02,1
301441,55,5.5,1
301442,44,4.24,2
301442,128,3.48,1
301442,108,2.78,1
301443,20,7.62,3
301443,76,5.5,1
301443,161,2.47,2
301444,75,5.0,1
301444,117,3.99,2
301444,104,1.01,2
301445,15,10.04,2
301445,15,10.04,1
301446,138,3.99,1
301446,150,2.78,1
301446,158,1.82,1
301447,30,9.03,1
301447,15,10.04,1
301447,112,3.48,1
301448,22,6.0,1
301448,7,12.06,1
301449,14,9.03,1
301449,15,10.04,4
301449,116,2.98,1
301450,89,2.98,2
301450,123,3.28,1
301450,20,7.62,1
301451,30,9.03,2
301451,167,2.27,2
301451,148,2.27,2
301452,121,6.81,2
301452,84,5.5,1
301452,146,0.5,2
301453,43,4.24,2
301453,61,5.0,4
301453,84,5.5,3
301454,23,10.04,1
301454,178,2.78,2
301455,118,10.04,1
301455,152,2.78,1
301455,18,10.04,1
301456,101,2.98,2
301456,45,4.24,2
301457,42,4.24,4
301457,20,7.62,1
301457,68,7.01,3
301458,9,10.04,2
301458,163,1.77,1
301458,184,5.8,1
301459,78,1.21,1
301459,78,1.21,1
301459,171,2.47,1
301460,20,7.62,3
301460,148,2.27,1
301461,173,2.27,1
301461,43,4.24,3
301461,169,2.78,1
301462,65,1.51,2
301462,90,2.98,2
301462,112,3.48,1
301463,21,7.01,1
301463,149,2.47,2
301463,106,1.01,3
301464,15,10.04,1
301464,41,7.01,2
301464,115,3.78,1
301465,4,10.55,3
301465,60,5.5,2
301465,104,1.01,2
301466,12,7.01,1
301466,64,5.0,2
301467,157,1.01,1
301467,29,8.02,3
301468,147,0.5,1
301468,28,9.03,2
301468,8,10.04,2
301469,159,2.27,1
301469,151,2.52,1
301470,70,7.32,1
301470,80,5.5,1
301471,77,5.0,2
301471,10,8.02,1
301471,100,3.28,1
301472,72,8.33,2
301472,80,5.5,3
301472,69,6.51,2
301473,121,6.81,2
301473,7,12.06,1
301473,136,10.04,2
301474,34,7.82,2
301474,59,7.01,3
301474,108,2.78,2
301475,135,9.03,1
301475,128,3.48,1
301476,19,8.02,2
301476,181,2.78,1
301477,151,2.52,3
301477,100,3.28,2
301477,93,2.98,1
301478,125,3.48,1
301478,86,3.99,1
301478,69,6.51,2
301479,47,7.01,1
301479,73,5.5,2
301479,24,8.83,3
301480,7,12.06,2
301480,25,9.03,1
301481,9,10.04,2
301481,93,2.98,1
301482,96,3.28,2
301482,54,7.01,1
301482,134,5.0,1
301483,142,2.78,1
301483,94,3.28,1
301483,62,7.01,2
301484,13,11.05,1
301484,152,2.78,1
301484,16,8.02,1
301485,6,9.03,1
301485,96,3.28,1
301485,112,3.48,1
301486,64,5.0,1
301486,172,2.78,2
301486,145,0.5,2
301487,176,2.27,2
301487,18,10.04,3
301487,155,2.78,2
301488,55,5.5,1
301488,146,0.5,3
301488,131,8.53,2
301489,170,2.27,1
301489,71,5.8,1
301490,105,1.01,1
301490,84,5.5,2
301490,26,9.33,2
301491,10,8.02,1
301491,123,3.28,1
301491,103,2.98,3
301492,105,1.01,1
301492,162,2.27,1
301492,77,5.0,2
301493,166,2.78,3
301493,79,3.99,2
301493,80,5.5,2
301494,143,0.5,1
301494,173,2.27,2
301494,156,1.01,1
301495,78,1.21,1
301495,168,2.47,2
301496,183,3.78,1
301496,178,2.78,4
301497,174,2.47,2
301497,57,8.53,1
301498,3,13.07,2
301498,173,2.27,2
301498,147,0.5,1
301499,167,2.27,2
301499,50,9.03,1
301499,48,12.06,1
301500,26,9.33,1
301500,7,12.06,2
301500,160,2.27,1
301501,19,8.02,1
301501,63,5.3,2
301502,8,10.04,1
301502,22,6.0,3
301503,37,8.02,2
301503,157,1.01,2
301503,69,6.51,2
301504,88,2.98,1
301504,182,2.78,3
301505,51,7.01,1
301505,123,3.28,1
301505,2,9.03,2
301506,52,8.53,2
301506,64,5.0,1
301507,115,3.78,1
301507,24,8.83,4
301507,145,0.5,2
301508,130,10.04,1
301508,87,2.98,2
301508,123,3.28,1
301509,113,3.99,2
301509,28,9.03,3
301510,136,10.04,2
301510,44,4.24,3
301510,105,1.01,2
301511,46,9.03,1
301511,101,2.98,1
301511,112,3.48,3
301512,165,2.47,2
301512,11,12.06,3
301512,134,5.0,2
301513,119,3.99,3
301513,107,2.98,2
301514,116,2.98,2
301514,168,2.47,2
301514,14,9.03,1
301515,65,1.51,1
301515,83,3.99,1
301516,182,2.78,2
301516,61,5.0,2
301516,174,2.47,1
301517,94,3.28,1
301517,105,1.01,2
301518,64,5.0,2
301518,145,0.5,2
301518,90,2.98,2
301519,103,2.98,2
301519,28,9.03,1
301520,139,6.81,2
301520,118,10.04,1
301521,103,2.98,1
301521,16,8.02,2
301521,107,2.98,2
301522,137,2.98,4
301522,160,2.27,3
301522,165,2.47,2
301523,41,7.01,2
301523,122,5.0,1
301523,65,1.51,2
301524,153,2.78,1
301524,91,2.98,3
301524,169,2.78,2
301525,154,2.78,3
301525,49,9.54,3
301526,149,2.47,2
301526,143,0.5,2
301527,71,5.8,1
301527,33,8.02,2
301527,184,5.8,1
301528,183,3.78,1
301528,9,10.04,2
301528,105,1.01,2
301529,12,7.01,2
301529,53,7.01,2
301530,55,5.5,2
301530,172,2.78,1
301531,35,8.02,2
301531,89,2.98,1
301531,136,10.04,1
301532,16,8.02,1
301532,115,3.78,2
301533,128,3.48,2
301533,3,13.07,2
301533,168,2.47,1
301534,10,8.02,1
301534,107,2.98,1
301534,40,6.0,2
301535,163,1.77,2
301535,80,5.5,2
301536,174,2.47,1
301536,130,10.04,1
301537,113,3.99,3
301537,103,2.98,2
301537,108,2.78,1
301538,106,1.01,1
301538,180,2.47,2
301538,67,8.02,3
301539,148,2.27,1
301539,82,5.5,2
301539,122,5.0,1
301540,69,6.51,2
301540,139,6.81,5
301541,121,6.81,2
301541,183,3.78,1
301541,90,2.98,3
301542,19,8.02,2
301542,162,2.27,2
301542,39,8.02,2
301543,106,1.01,1
301543,171,2.47,1
301543,47,7.01,1
301544,42,4.24,2
301544,45,4.24,1
301545,117,3.99,1
301545,172,2.78,2
301545,32,8.02,2
301546,179,2.27,2
301546,88,2.98,3
301546,79,3.99,1
301547,94,3.28,1
301547,172,2.78,1
301548,20,7.62,3
301548,39,8.02,2
301548,98,3.28,2
301549,153,2.78,2
301549,168,2.47,3
301550,43,4.24,1
301550,118,10.04,1
301550,78,1.21,2
301551,37,8.02,2
301551,111,2.78,2
301551,14,9.03,1
301552,121,6.81,1
301552,172,2.78,2
301552,26,9.33,1
301553,130,10.04,3
301553,37,8.02,2
301554,120,2.98,1
301554,107,2.98,1
301554,123,3.28,2
301555,15,10.04,3
301555,120,2.98,1
301556,130,10.04,2
301556,32,8.02,2
301557,70,7.32,2
301557,128,3.48,1
301557,166,2.78,1
301558,82,5.5,2
301558,173,2.27,1
301558,83,3.99,1
301559,179,2.27,3
301559,58,6.51,2
301560,20,7.62,2
301560,26,9.33,2
301561,91,2.98,1
301561,32,8.02,2
301562,184,5.8,2
301562,147,0.5,1
301562,102,2.98,1
301563,25,9.03,2
301563,166,2.78,4
301563,93,2.98,2
301564,34,7.82,1
301564,114,3.78,4
301564,161,2.47,1
301565,48,12.06,1
301565,180,2.47,2
301566,81,5.5,2
301566,8,10.04,3
301566,182,2.78,2
301567,11,12.06,1
301567,41,7.01,2
301567,51,7.01,1
301568,161,2.47,1
301568,14,9.03,2
301569,165,2.47,1
301569,79,3.99,1
301569,183,3.78,3
301570,130,10.04,3
301570,83,3.99,2
301571,66,2.47,3
301571,39,8.02,1
301571,136,10.04,1
301572,52,8.53,2
301572,125,3.48,1
301572,104,1.01,2
301573,25,9.03,1
301573,12,7.01,1
301573,23,10.04,2
301574,25,9.03,1
301574,79,3.99,1
301575,23,10.04,1
301575,6,9.03,1
301575,177,2.47,2
301576,70,7.32,2
301576,75,5.0,2
301577,40,6.0,1
301577,101,2.98,1
301577,116,2.98,4
301578,159,2.27,1
301578,141,2.98,1
301579,2,9.03,1
301579,160,2.27,1
301579,165,2.47,2
301580,183,3.78,2
301580,29,8.02,2
301581,134,5.0,1
301581,62,7.01,2
301581,125,3.48,2
301582,148,2.27,1
301582,4,10.55,2
301582,157,1.01,1
301583,39,8.02,1
301583,54,7.01,1
301584,109,3.48,1
301584,173,2.27,1
301584,137,2.98,3
301585,139,6.81,2
301585,88,2.98,1
301585,33,8.02,1
301586,76,5.5,3
301586,97,3.28,1
301586,134,5.0,2
301587,85,3.48,3
301587,135,9.03,2
301588,145,0.5,1
301588,95,3.28,1
301589,44,4.24,4
301589,151,2.52,1
301590,140,3.48,1
301590,91,2.98,1
301590,167,2.27,1
301591,52,8.53,2
301591,7,12.06,1
301592,100,3.28,1
301592,26,9.33,2
301593,41,7.01,3
301593,112,3.48,3
301593,181,2.78,1
301594,80,5.5,1
301594,44,4.24,1
301594,94,3.28,3
301595,32,8.02,1
301595,53,7.01,3
301595,144,0.5,1
301596,136,10.04,1
301596,111,2.78,3
301596,106,1.01,1
301597,47,7.01,1
301597,27,8.33,1
301597,50,9.03,1
301598,71,5.8,1
301598,169,2.78,1
301599,158,1.82,2
301599,2,9.03,1
301600,98,3.28,1
301600,119,3.99,3
301600,68,7.01,3
301601,80,5.5,1
301601,135,9.03,1
301602,106,1.01,1
301602,123,3.28,2
301603,55,5.5,1
301603,55,5.5,1
301603,70,7.32,2
301604,160,2.27,2
301604,61,5.0,1
301605,130,10.04,1
301605,88,2.98,1
301605,51,7.01,2
301606,151,2.52,2
301606,112,3.48,2
301606,96,3.28,1
301607,159,2.27,1
301607,173,2.27,2
301607,125,3.48,2
301608,26,9.33,2
301608,112,3.48,3
301609,42,4.24,1
301609,58,6.51,2
301609,88,2.98,1
301610,55,5.5,1
301610,96,3.28,1
301610,108,2.78,1
301611,50,9.03,2
301611,131,8.53,1
301611,119,3.99,1
301612,56,8.53,2
301612,50,9.03,1
301612,125,3.48,2
301613,104,1.01,1
301613,64,5.0,2
301613,38,7.62,2
301614,65,1.51,1
301614,181,2.78,1
301614,12,7.01,1
301615,99,3.28,1
301615,55,5.5,2
301615,116,2.98,1
301616,84,5.5,1
301616,109,3.48,1
301616,72,8.33,1
301617,81,5.5,2
301617,143,0.5,1
301617,100,3.28,1
301618,72,8.33,2
301618,97,3.28,2
301618,39,8.02,2
301619,182,2.78,2
301619,116,2.98,2
301620,59,7.01,2
301620,148,2.27,1
301620,13,11.05,1
301621,100,3.28,1
301621,29,8.02,3
301621,117,3.99,1
301622,108,2.78,1
301622,58,6.51,1
301622,50,9.03,2
301623,2,9.03,1
301623,180,2.47,1
301623,77,5.0,2
301624,135,9.03,1
301624,57,8.53,1
301625,37,8.02,1
301625,90,2.98,1
301626,178,2.78,4
301626,100,3.28,1
301626,125,3.48,3
301627,69,6.51,1
301627,49,9.54,1
301627,69,6.51,1
301628,183,3.78,3
301628,103,2.98,2
301629,97,3.28,2
301629,81,5.5,1
301629,134,5.0,3
301630,1,11.05,3
301630,36,8.02,3
301630,81,5.5,3
301631,5,11.05,3
301631,60,5.5,1
301632,33,8.02,1
301632,137,2.98,3
301632,72,8.33,1
301633,127,2.78,2
301633,46,9.03,1
301633,143,0.5,1
301634,155,2.78,1
301634,132,8.53,1
301634,135,9.03,3
301635,93,2.98,1
301635,59,7.01,1
301636,98,3.28,3
301636,148,2.27,1
301636,19,8.02,1
301637,17,7.62,1
301637,37,8.02,1
301638,182,2.78,1
301638,102,2.98,1
301639,168,2.47,1
301639,183,3.78,1
301639,39,8.02,1
301640,87,2.98,1
301640,98,3.28,2
301641,44,4.24,2
301641,133,5.0,1
301641,11,12.06,2
301642,64,5.0,2
301642,88,2.98,1
301642,60,5.5,2
301643,182,2.78,2
301643,158,1.82,1
301643,181,2.78,2
301644,103,2.98,3
301644,73,5.5,1
301644,146,0.5,2
301645,126,2.98,1
301645,180,2.47,1
301645,54,7.01,1
301646,32,8.02,1
301646,92,2.98,1
301647,62,7.01,2
301647,121,6.81,1
301647,146,0.5,1
301648,148,2.27,3
301648,64,5.0,1
301648,68,7.01,1
301649,156,1.01,2
301649,44,4.24,1
301649,107,2.98,3
301650,93,2.98,1
301650,125,3.48,2
301650,84,5.5,1
301651,76,5.5,1
301651,88,2.98,2
301651,49,9.54,1
301652,176,2.27,3
301652,173,2.27,2
301653,130,10.04,1
301653,89,2.98,2
301654,62,7.01,2
301654,126,2.98,3
301655,121,6.81,1
301655,6,9.03,1
301655,139,6.81,3
301656,115,3.78,1
301656,79,3.99,1
301657,182,2.78,1
301657,77,5.0,3
301657,6,9.03,2
301658,28,9.03,1
301658,25,9.03,3
301658,176,2.27,1
301659,63,5.3,1
301659,92,2.98,2
301659,47,7.01,1
301660,146,0.5,2
301660,68,7.01,2
301661,146,0.5,2
301661,88,2.98,2
301662,119,3.99,4
301662,80,5.5,2
301662,62,7.01,2
301663,84,5.5,1
301663,158,1.82,2
301663,64,5.0,1
301664,85,3.48,2
301664,18,10.04,2
301664,100,3.28,3
301665,13,11.05,3
301665,111,2.78,3
301665,168,2.47,4
301666,24,8.83,1
301666,2,9.03,2
301666,126,2.98,1
301667,40,6.0,3
301667,153,2.78,1
301667,160,2.27,4
301668,12,7.01,1
301668,33,8.02,1
301668,173,2.27,2
301669,57,8.53,3
301669,133,5.0,1
301669,106,1.01,1
301670,119,3.99,2
301670,134,5.0,2
301671,154,2.78,2
301671,115,3.78,2
301671,32,8.02,2
301672,59,7.01,1
301672,75,5.0,3
301672,89,2.98,2
301673,23,10.04,3
301673,46,9.03,2
301674,130,10.04,1
301674,113,3.99,1
301674,116,2.98,3
301675,43,4.24,1
301675,14,9.03,1
301675,111,2.78,1
301676,126,2.98,1
301676,12,7.01,1
301676,113,3.99,1
301677,178,2.78,2
301677,35,8.02,1
301677,107,2.98,1
301678,71,5.8,2
301678,175,2.78,2
301679,120,2.98,1
